Time,PRN,CN0_dBHz,Doppler
107.0,9,46.01,2000
107.0,10,35.02,-3750
107.0,15,40.07,-2750
107.0,18,45.89,250
107.0,21,40.68,250
107.0,22,44.47,1500
107.0,23,35.21,4250
107.0,27,41.44,0
107.0,29,41.42,-3500
107.5,3,36.26,1250
107.5,4,35.14,-1500
107.5,6,39.74,1000
107.5,9,46.06,2000
107.5,14,36.14,3000
107.5,15,40.34,-2750
107.5,18,46.85,250
107.5,21,41.0,250
107.5,22,43.96,1500
107.5,27,39.37,0
107.5,29,43.01,-3500
108.0,3,37.19,1250
108.0,5,35.03,0
108.0,6,38.06,1250
108.0,9,45.76,2000
108.0,15,40.17,-2750
108.0,18,47.21,250
108.0,21,40.88,250
108.0,22,44.7,1500
108.0,27,43.71,0
108.5,3,40.63,1250
108.5,6,38.33,1250
108.5,9,44.93,2000
108.5,11,35.1,5250
108.5,15,39.64,-2750
108.5,18,46.75,250
108.5,21,41.5,250
108.5,22,43.33,1500
108.5,27,42.32,0
108.5,31,36.07,-1750
109.0,3,36.5,1250
109.0,6,39.95,1000
109.0,7,35.24,250
109.0,8,35.11,0
109.0,9,46.01,2000
109.0,15,41.2,-2750
109.0,18,45.82,250
109.0,21,40.36,250
109.0,22,44.02,1500
109.0,25,35.3,250
109.0,27,41.13,0
109.0,30,35.02,-1750
109.0,32,35.19,-3000
109.5,3,38.73,1250
109.5,6,38.91,1000
109.5,9,44.97,2000
109.5,15,40.36,-2750
109.5,18,47.49,250
109.5,21,41.25,250
109.5,22,43.86,1500
109.5,27,42.21,0
109.5,28,35.13,2000
109.5,29,36.16,-3500
109.5,31,35.2,4250
110.0,3,38.22,1250
110.0,4,35.08,-1750
110.0,6,39.11,1000
110.0,9,45.83,2000
110.0,15,39.97,-2750
110.0,18,46.57,250
110.0,21,40.04,250
110.0,22,44.36,1500
110.0,26,36.15,-4000
110.0,27,42.98,0
110.0,32,35.34,-4500
110.5,3,35.19,1000
110.5,6,37.58,1000
110.5,9,45.62,2000
110.5,10,35.06,2000
110.5,14,36.39,3000
110.5,15,39.16,-2750
110.5,17,35.08,-3750
110.5,18,46.56,250
110.5,21,41.61,250
110.5,22,43.7,1500
110.5,23,35.41,2000
110.5,25,35.84,-2500
110.5,27,44.02,0
110.5,29,39.12,-3500
111.0,3,38.33,1250
111.0,6,38.51,1000
111.0,9,46.07,2000
111.0,15,39.84,-2750
111.0,18,46.47,250
111.0,21,40.36,250
111.0,22,43.68,1500
111.0,27,42.72,0
111.0,31,35.1,-3750
111.5,2,35.13,1250
111.5,3,39.76,1250
111.5,4,35.33,1250
111.5,6,36.81,1000
111.5,9,45.71,2000
111.5,15,40.79,-2750
111.5,18,45.91,250
111.5,21,40.84,250
111.5,22,43.15,1500
111.5,25,35.49,-3000
111.5,27,43.42,0
111.5,29,37.76,-3500
112.0,3,38.76,1250
112.0,4,35.25,-5750
112.0,6,37.24,1000
112.0,9,45.53,2000
112.0,15,41.38,-2750
112.0,18,46.42,250
112.0,21,42.61,250
112.0,22,43.61,1500
112.0,26,35.72,-5000
112.0,27,43.86,0
112.0,29,37.79,-3500
112.5,3,38.7,1250
112.5,6,38.79,1000
112.5,8,35.59,-2750
112.5,9,44.97,2000
112.5,15,40.23,-2750
112.5,18,46.17,250
112.5,21,40.75,250
112.5,22,45.15,1500
112.5,27,44.47,0
112.5,29,35.59,-3500
112.5,30,35.0,2000
113.0,3,39.07,1250
113.0,5,35.12,-2750
113.0,6,38.24,1000
113.0,7,35.32,-5750
113.0,9,45.62,2000
113.0,15,39.94,-2750
113.0,18,46.61,250
113.0,21,41.91,250
113.0,22,45.16,1500
113.0,27,41.38,0
113.0,29,36.59,-3500
113.0,32,35.84,5500
113.5,3,40.01,1250
113.5,6,38.21,1000
113.5,9,44.89,2000
113.5,14,35.34,5250
113.5,15,39.45,-2750
113.5,18,47.04,250
113.5,21,40.98,250
113.5,22,43.81,1500
113.5,25,35.4,-5750
113.5,27,40.24,0
113.5,29,40.19,-3500
114.0,3,38.26,1250
114.0,6,39.04,1000
114.0,9,45.07,2000
114.0,15,41.58,-2750
114.0,18,46.25,250
114.0,21,40.99,250
114.0,22,42.12,1500
114.0,24,35.12,-5750
114.0,25,35.18,4500
114.0,27,45.22,0
114.0,29,41.76,-3500
114.5,3,39.05,1250
114.5,6,39.83,1000
114.5,13,35.03,-4500
114.5,15,40.9,-2750
114.5,18,46.28,250
114.5,21,41.08,250
114.5,22,43.38,1500
114.5,25,35.18,-6000
114.5,26,35.36,500
114.5,27,44.39,0
114.5,28,35.64,-3750
114.5,29,43.54,-3500
115.0,3,39.22,1250
115.0,6,40.61,1000
115.0,9,35.38,-5750
115.0,15,40.38,-2750
115.0,18,45.57,250
115.0,21,41.32,250
115.0,22,42.91,1500
115.0,27,44.39,0
115.0,29,43.61,-3500
115.0,30,35.11,2250
115.5,3,40.18,1250
115.5,6,41.01,1000
115.5,15,40.26,-2750
115.5,18,45.84,250
115.5,21,39.98,250
115.5,22,42.61,1500
115.5,25,35.25,0
115.5,27,44.55,0
115.5,29,40.95,-3500
116.0,3,38.62,1250
116.0,6,38.07,1000
116.0,8,35.09,4250
116.0,10,35.09,-1500
116.0,15,36.97,-2750
116.0,16,35.01,3000
116.0,18,46.04,250
116.0,21,42.1,250
116.0,22,41.38,1500
116.0,27,45.1,0
116.0,29,41.23,-3500
116.5,3,39.21,1250
116.5,6,40.81,1000
116.5,9,38.14,2000
116.5,14,35.04,1500
116.5,15,42.92,-2750
116.5,16,35.8,1250
116.5,18,46.92,250
116.5,21,42.56,250
116.5,22,41.75,1500
116.5,27,43.76,0
116.5,29,42.37,-3500
117.0,3,38.61,1250
117.0,6,39.59,1000
117.0,15,42.02,-2750
117.0,18,46.3,250
117.0,20,35.1,-750
117.0,21,41.59,250
117.0,22,41.45,1500
117.0,26,37.13,-4000
117.0,27,43.61,0
117.0,29,41.8,-3500
117.5,3,40.26,1250
117.5,6,39.62,1000
117.5,15,41.01,-2750
117.5,16,35.02,-3000
117.5,17,35.47,3000
117.5,18,46.2,250
117.5,21,42.98,250
117.5,22,42.49,1500
117.5,27,44.23,0
117.5,29,42.03,-3500
118.0,2,35.52,3500
118.0,3,39.7,1250
118.0,4,35.12,-3750
118.0,6,38.97,1000
118.0,10,35.47,-2750
118.0,15,41.57,-2750
118.0,18,46.15,250
118.0,21,42.12,250
118.0,22,42.39,1500
118.0,23,36.25,-1250
118.0,27,45.06,0
118.0,29,40.06,-3500
118.5,2,35.81,-2750
118.5,3,38.94,1250
118.5,6,40.73,1000
118.5,9,35.14,0
118.5,10,35.38,-3750
118.5,12,36.01,-2750
118.5,15,41.89,-2750
118.5,18,46.17,250
118.5,20,35.73,-3000
118.5,21,41.63,250
118.5,22,41.77,1500
118.5,27,44.48,0
118.5,29,41.12,-3500
119.0,3,41.16,1250
119.0,5,35.27,-3750
119.0,6,40.39,1000
119.0,8,35.24,2000
119.0,9,45.46,2000
119.0,10,35.21,-2000
119.0,15,40.59,-2750
119.0,18,45.65,250
119.0,21,41.79,250
119.0,22,41.87,1500
119.0,23,35.03,-1750
119.0,27,39.41,0
119.0,29,42.25,-3500
119.0,31,35.85,-2000
119.5,3,39.98,1250
119.5,4,35.22,-4750
119.5,6,39.31,1000
119.5,9,45.82,2000
119.5,15,42.13,-2750
119.5,18,46.78,250
119.5,20,35.25,-3750
119.5,21,41.95,250
119.5,22,42.52,1500
119.5,25,35.52,-3000
119.5,27,43.16,0
119.5,29,39.47,-3500
119.5,32,35.49,1250
120.0,3,40.62,1250
120.0,6,39.38,1000
120.0,9,45.33,2000
120.0,12,35.23,5250
120.0,14,36.28,-3000
120.0,15,39.85,-2750
120.0,18,45.8,250
120.0,21,41.46,250
120.0,22,41.8,1500
120.0,27,43.74,0
120.0,29,41.96,-3500
120.5,3,39.56,1250
120.5,6,38.17,1000
120.5,8,35.45,250
120.5,9,45.12,2000
120.5,15,42.6,-2750
120.5,18,45.65,250
120.5,21,40.56,250
120.5,22,42.75,1500
120.5,27,40.28,0
120.5,29,37.33,-3500
121.0,3,39.2,1250
121.0,4,36.1,-4500
121.0,6,38.75,1000
121.0,8,35.29,0
121.0,9,45.44,2000
121.0,11,35.13,-1000
121.0,15,41.76,-2750
121.0,18,46.23,250
121.0,21,41.02,250
121.0,22,43.25,1500
121.0,24,35.18,-1750
121.0,27,40.14,0
121.0,29,35.17,-4750
121.5,1,35.04,-6000
121.5,3,38.88,1250
121.5,6,39.9,1000
121.5,8,35.43,-6000
121.5,9,45.94,2000
121.5,15,40.62,-2750
121.5,18,46.28,250
121.5,21,40.72,250
121.5,22,40.45,1250
121.5,23,35.26,-1750
121.5,27,40.94,0
121.5,28,35.8,2000
121.5,29,36.62,-3500
122.0,3,41.75,1250
122.0,6,39.54,1000
122.0,9,44.68,2000
122.0,15,41.99,-2750
122.0,18,46.07,250
122.0,21,42.32,250
122.0,22,42.68,1500
122.0,27,42.98,0
122.5,3,39.67,1250
122.5,6,40.05,1000
122.5,9,46.13,2000
122.5,13,35.01,2250
122.5,15,41.35,-2750
122.5,18,46.43,250
122.5,21,40.61,250
122.5,22,41.33,1500
122.5,27,44.64,0
123.0,2,35.23,5250
123.0,3,39.86,1250
123.0,6,39.62,1000
123.0,9,45.7,2000
123.0,15,40.04,-2750
123.0,18,46.17,250
123.0,19,35.82,250
123.0,21,41.73,250
123.0,22,44.43,1500
123.0,27,44.41,0
123.0,31,35.05,0
123.5,2,35.16,-1000
123.5,3,38.99,1250
123.5,6,38.59,1000
123.5,9,46.09,2000
123.5,12,35.18,-2750
123.5,15,42.91,-2750
123.5,18,46.17,250
123.5,21,40.79,250
123.5,22,40.29,1500
123.5,27,43.7,0
123.5,32,35.21,-2750
124.0,1,35.18,-4000
124.0,3,39.66,1250
124.0,6,36.9,1000
124.0,9,45.3,2000
124.0,12,35.14,-4750
124.0,15,40.61,-2750
124.0,18,45.61,250
124.0,21,43.09,250
124.0,22,41.97,1500
124.0,24,35.18,4250
124.0,27,43.66,0
124.0,29,39.04,-3500
124.5,3,36.65,1250
124.5,6,40.03,1000
124.5,9,45.9,2000
124.5,15,41.23,-2750
124.5,18,46.05,250
124.5,21,41.88,250
124.5,22,41.95,1500
124.5,27,43.87,0
124.5,29,38.14,-3500
124.5,30,35.15,-2750
124.5,31,35.45,5000
124.5,32,35.08,2000
125.0,1,35.27,4250
125.0,3,40.21,1250
125.0,6,36.57,1000
125.0,9,45.91,2000
125.0,11,35.05,5250
125.0,15,41.05,-2750
125.0,18,46.0,250
125.0,21,40.88,250
125.0,22,40.57,1250
125.0,27,42.21,0
125.5,3,38.66,1250
125.5,6,38.38,1000
125.5,9,45.64,2000
125.5,10,35.88,2250
125.5,15,41.64,-2750
125.5,18,45.86,250
125.5,21,41.75,250
125.5,22,41.05,1500
125.5,26,35.36,5250
125.5,27,43.28,0
125.5,29,39.07,-3500
126.0,3,40.6,1250
126.0,5,35.09,-3750
126.0,6,38.83,1000
126.0,8,35.06,1000
126.0,9,45.96,2000
126.0,15,41.31,-2750
126.0,18,46.1,250
126.0,21,40.24,250
126.0,22,41.86,1500
126.0,27,44.48,0
126.0,32,35.14,-750
126.5,3,40.58,1250
126.5,6,40.09,1000
126.5,9,46.51,2000
126.5,15,42.49,-2750
126.5,16,35.79,-1000
126.5,18,45.79,250
126.5,20,35.62,2000
126.5,21,40.08,250
126.5,22,40.38,1250
126.5,25,35.78,-5750
126.5,27,41.84,0
126.5,29,35.91,-3500
127.0,3,39.39,1250
127.0,6,38.44,1000
127.0,9,45.61,2000
127.0,10,35.12,1500
127.0,15,39.31,-2750
127.0,17,35.09,250
127.0,18,45.79,250
127.0,21,41.87,250
127.0,22,44.0,1500
127.0,27,39.31,0
127.5,3,40.65,1250
127.5,6,38.84,1000
127.5,9,45.64,2000
127.5,11,35.21,2000
127.5,15,42.42,-2750
127.5,18,45.52,250
127.5,21,39.94,250
127.5,22,42.24,1500
127.5,27,40.64,0
127.5,29,37.24,-3500
128.0,3,36.98,1250
128.0,6,40.81,1000
128.0,9,46.73,2000
128.0,11,35.81,-2000
128.0,12,35.45,-3750
128.0,14,35.11,-4750
128.0,15,40.65,-2750
128.0,18,46.46,250
128.0,21,41.1,250
128.0,22,43.14,1500
128.0,27,39.39,0
128.0,30,35.12,-1000
128.5,3,38.84,1250
128.5,6,40.79,1000
128.5,9,46.01,2000
128.5,15,39.34,-2750
128.5,18,46.19,250
128.5,21,42.49,250
128.5,22,41.37,1250
128.5,24,35.42,-3000
128.5,27,40.77,0
128.5,29,35.9,-3500
129.0,3,39.65,1250
129.0,6,38.03,1000
129.0,9,45.75,2000
129.0,15,42.67,-2750
129.0,18,45.86,250
129.0,21,41.9,250
129.0,22,40.93,1250
129.0,27,40.12,0
129.5,3,40.77,1250
129.5,6,42.03,1000
129.5,9,45.92,2000
129.5,15,40.91,-2750
129.5,18,45.79,250
129.5,21,40.73,250
129.5,22,43.02,1500
129.5,27,36.86,0
129.5,29,40.53,-3500
130.0,3,36.98,1250
130.0,6,38.57,1000
130.0,9,46.19,2000
130.0,15,41.27,-2750
130.0,18,46.69,250
130.0,20,35.29,2000
130.0,21,42.45,250
130.0,22,43.1,1500
130.0,27,42.91,0
130.0,29,39.14,-3500
130.5,3,37.27,1250
130.5,4,35.09,5250
130.5,6,36.75,1000
130.5,9,46.26,2000
130.5,15,40.38,-2750
130.5,18,47.1,250
130.5,21,42.04,250
130.5,22,43.78,1500
130.5,27,44.47,0
130.5,29,37.4,-3500
131.0,3,39.54,1250
131.0,6,40.57,1000
131.0,9,45.63,2000
131.0,10,35.72,5000
131.0,15,37.88,-2750
131.0,18,45.86,250
131.0,21,42.82,250
131.0,22,43.66,1500
131.0,27,42.43,0
131.5,2,35.79,1000
131.5,3,39.4,1250
131.5,6,40.98,1000
131.5,8,35.13,-4000
131.5,9,45.33,2000
131.5,11,35.35,1250
131.5,15,42.94,-2750
131.5,18,46.25,250
131.5,21,40.39,250
131.5,22,44.58,1500
131.5,26,35.65,-1500
131.5,27,43.8,0
132.0,3,35.45,1250
132.0,6,40.86,1000
132.0,9,44.78,2000
132.0,15,41.22,-2750
132.0,18,46.98,250
132.0,21,41.97,250
132.0,22,42.91,1500
132.0,27,44.18,0
132.0,32,35.18,4000
132.5,1,35.5,-4750
132.5,3,35.93,1250
132.5,6,40.8,1000
132.5,9,45.79,2000
132.5,13,35.22,-3750
132.5,15,39.07,-2750
132.5,18,46.51,250
132.5,19,35.16,-6000
132.5,21,41.5,250
132.5,22,42.75,1500
132.5,26,35.46,-3750
132.5,27,43.55,0
133.0,2,35.12,250
133.0,3,38.84,1250
133.0,6,38.77,1000
133.0,9,46.13,2000
133.0,15,41.21,-2750
133.0,16,36.17,-3750
133.0,18,46.41,250
133.0,21,40.27,250
133.0,22,42.89,1500
133.0,27,44.45,0
133.0,29,41.75,-3500
133.5,1,35.15,-3000
133.5,3,39.18,1250
133.5,6,40.44,1000
133.5,9,46.17,2000
133.5,15,40.19,-2750
133.5,18,46.54,250
133.5,21,41.83,250
133.5,22,43.63,1500
133.5,25,35.21,4000
133.5,27,43.41,0
133.5,29,37.07,-3500
134.0,3,35.53,1250
134.0,5,35.34,4250
134.0,6,41.53,1000
134.0,9,45.96,2000
134.0,15,39.85,-2750
134.0,18,46.54,250
134.0,21,42.09,250
134.0,22,43.6,1500
134.0,27,44.24,0
134.0,29,40.33,-3500
134.0,32,35.22,1250
134.5,1,35.13,-750
134.5,3,38.2,1250
134.5,5,35.63,-2500
134.5,6,41.08,1000
134.5,9,46.56,2000
134.5,11,35.34,-4500
134.5,15,40.87,-2750
134.5,17,35.55,2000
134.5,18,45.81,250
134.5,21,40.96,250
134.5,22,44.64,1500
134.5,27,44.01,0
134.5,29,36.65,-3500
134.5,32,35.04,-5750
135.0,3,37.74,1250
135.0,4,35.06,250
135.0,5,35.06,1250
135.0,6,40.34,1000
135.0,9,46.17,2000
135.0,15,40.91,-2750
135.0,18,45.48,250
135.0,21,43.01,250
135.0,22,43.0,1500
135.0,25,35.08,-2000
135.0,27,43.41,0
135.0,29,41.32,-3500
135.0,30,35.32,-3750
135.5,3,36.61,1250
135.5,5,35.16,-5750
135.5,6,40.25,1000
135.5,9,44.41,2000
135.5,12,36.16,250
135.5,15,40.29,-2750
135.5,18,46.64,250
135.5,21,42.03,250
135.5,22,44.27,1500
135.5,27,42.58,0
136.0,1,35.08,-3750
136.0,3,35.74,1250
136.0,6,38.02,1000
136.0,9,46.16,2000
136.0,15,40.52,-2750
136.0,18,46.42,250
136.0,21,42.08,250
136.0,22,45.12,1500
136.0,27,42.42,0
136.0,29,41.62,-3500
136.0,32,35.04,-5750
136.5,2,35.48,2000
136.5,3,37.8,1250
136.5,6,38.15,1250
136.5,7,35.4,-1750
136.5,9,46.26,2000
136.5,11,35.37,-1000
136.5,15,41.71,-2750
136.5,18,45.91,250
136.5,21,41.84,250
136.5,22,43.64,1500
136.5,27,43.1,0
136.5,29,40.27,-3500
137.0,3,36.04,1250
137.0,6,39.85,1250
137.0,9,46.07,2000
137.0,15,40.0,-2750
137.0,17,35.48,4000
137.0,18,46.79,250
137.0,21,42.08,250
137.0,22,44.26,1500
137.0,27,42.82,0
137.0,30,35.42,5000
137.5,3,35.98,1250
137.5,6,39.15,1250
137.5,7,35.73,2000
137.5,9,46.15,2000
137.5,15,40.45,-2750
137.5,17,35.08,2000
137.5,18,46.75,250
137.5,21,41.77,250
137.5,22,45.26,1500
137.5,26,35.22,-5750
137.5,27,43.82,0
137.5,29,35.05,250
138.0,1,35.23,4250
138.0,3,36.2,1250
138.0,6,40.7,1000
138.0,9,46.13,2000
138.0,12,35.62,3250
138.0,15,40.91,-2750
138.0,18,46.44,250
138.0,21,40.89,250
138.0,22,45.28,1500
138.0,25,35.32,4250
138.0,27,43.18,0
138.5,3,37.73,1250
138.5,6,38.63,1000
138.5,8,35.07,3000
138.5,9,46.31,2000
138.5,10,35.09,-750
138.5,15,40.19,-2750
138.5,16,35.45,-4750
138.5,18,46.91,250
138.5,21,41.62,250
138.5,22,44.97,1500
138.5,27,42.59,0
138.5,28,35.17,0
138.5,29,35.96,-3500
139.0,3,39.39,1250
139.0,6,38.67,1250
139.0,7,35.11,-4750
139.0,9,46.95,2000
139.0,14,36.17,3000
139.0,15,41.69,-2750
139.0,18,46.4,250
139.0,19,35.27,-2000
139.0,20,35.58,2000
139.0,21,40.69,250
139.0,22,45.36,1500
139.0,25,35.83,5500
139.0,27,42.44,0
139.0,30,35.19,5000
139.0,32,35.67,4250
139.5,3,38.28,1250
139.5,6,40.45,1000
139.5,9,46.6,2000
139.5,11,36.38,-4000
139.5,15,41.75,-2750
139.5,18,46.59,250
139.5,21,43.03,250
139.5,22,44.49,1500
139.5,25,35.51,2250
139.5,27,42.09,0
139.5,29,35.34,-2750
140.0,3,36.86,1250
140.0,5,35.09,-5750
140.0,6,36.42,1250
140.0,8,35.02,250
140.0,9,46.2,2000
140.0,10,35.15,-4000
140.0,11,35.29,3250
140.0,14,35.37,3000
140.0,15,41.21,-2750
140.0,18,47.03,250
140.0,21,43.28,250
140.0,22,45.02,1500
140.0,24,35.04,5250
140.0,27,43.2,0
140.0,28,35.3,-750
140.0,29,37.0,-3500
140.5,2,35.1,5250
140.5,3,35.76,1250
140.5,6,39.12,1000
140.5,8,35.04,-2750
140.5,9,46.04,2000
140.5,14,36.6,3000
140.5,15,40.54,-2750
140.5,18,46.5,250
140.5,21,43.32,250
140.5,22,45.01,1500
140.5,23,35.32,-3750
140.5,27,43.8,0
141.0,3,35.91,1250
141.0,6,38.07,1250
141.0,9,46.43,2000
141.0,15,41.2,-2750
141.0,18,46.4,250
141.0,20,35.01,5250
141.0,21,43.07,250
141.0,22,44.73,1500
141.0,25,36.0,-4500
141.0,27,43.15,0
141.0,29,35.79,-3500
141.5,2,35.01,1250
141.5,3,37.34,1250
141.5,6,37.71,1250
141.5,7,35.16,2000
141.5,9,46.28,2000
141.5,15,42.45,-2750
141.5,18,46.73,250
141.5,19,35.68,-1000
141.5,20,35.39,250
141.5,21,43.58,250
141.5,22,45.37,1500
141.5,26,35.4,250
141.5,27,40.9,0
141.5,29,35.73,-3500
142.0,3,36.9,1250
142.0,4,35.62,-1500
142.0,5,35.61,-750
142.0,6,38.7,1250
142.0,9,45.99,2000
142.0,15,42.55,-2750
142.0,18,46.78,250
142.0,21,41.22,250
142.0,22,44.56,1500
142.0,27,43.74,0
142.0,31,35.08,0
142.0,32,35.33,-750
142.5,3,36.48,1250
142.5,6,39.75,1250
142.5,9,45.17,2000
142.5,11,35.35,3000
142.5,15,41.37,-2750
142.5,17,35.05,2000
142.5,18,47.34,250
142.5,21,43.41,250
142.5,22,45.68,1500
142.5,24,35.02,-2500
142.5,27,41.65,0
142.5,32,35.33,-1000
143.0,2,36.62,-3750
143.0,3,35.95,5250
143.0,6,37.6,1250
143.0,9,45.99,2000
143.0,14,35.29,3000
143.0,15,42.71,-2750
143.0,18,46.59,250
143.0,21,42.25,250
143.0,22,46.48,1500
143.0,25,36.08,-3500
143.0,26,35.14,250
143.0,27,42.24,0
143.0,29,35.11,-750
143.0,30,35.01,-2750
143.5,3,36.82,1500
143.5,6,39.46,1250
143.5,7,35.23,-3000
143.5,9,46.13,2000
143.5,10,35.05,-3000
143.5,15,42.93,-2750
143.5,18,46.23,250
143.5,21,42.77,250
143.5,22,45.9,1500
143.5,27,41.9,0
143.5,29,36.68,-3500
144.0,2,36.06,-500
144.0,3,37.68,1250
144.0,6,37.26,1250
144.0,9,45.91,2000
144.0,15,42.36,-2750
144.0,18,46.4,250
144.0,21,42.61,250
144.0,22,46.35,1500
144.0,24,35.13,-3000
144.0,26,35.47,1500
144.0,27,42.96,0
144.0,31,35.04,-750
144.5,3,37.9,1500
144.5,6,39.75,1250
144.5,9,40.92,2000
144.5,14,41.01,3000
144.5,15,41.52,-2750
144.5,18,46.24,250
144.5,21,41.64,250
144.5,22,47.46,1500
144.5,26,35.54,-5750
144.5,27,37.79,0
144.5,29,36.38,-3500
145.0,3,37.12,1500
145.0,6,40.27,1250
145.0,8,35.31,-3750
145.0,11,35.17,1250
145.0,14,40.65,3000
145.0,15,42.87,-2750
145.0,18,46.55,250
145.0,20,35.18,2250
145.0,21,41.32,250
145.0,22,46.59,1500
145.0,24,35.71,-4500
145.0,27,41.9,0
145.0,28,36.05,-500
145.0,30,35.39,3250
145.5,3,37.85,1500
145.5,6,40.41,1250
145.5,9,39.37,2000
145.5,12,35.33,-2750
145.5,14,38.71,3000
145.5,15,42.59,-2750
145.5,18,47.54,250
145.5,20,35.14,3250
145.5,21,44.03,250
145.5,22,46.0,1500
145.5,23,35.18,-2750
145.5,27,38.86,0
146.0,2,35.05,250
146.0,6,39.05,1250
146.0,14,40.82,3000
146.0,15,43.02,-2750
146.0,18,46.36,250
146.0,21,41.83,250
146.0,22,46.66,1500
146.0,27,38.47,0
146.5,3,38.3,1500
146.5,6,39.92,1250
146.5,7,35.56,500
146.5,14,40.19,3000
146.5,15,41.04,-2750
146.5,18,47.32,250
146.5,19,35.17,-500
146.5,21,43.24,250
146.5,22,47.34,1500
146.5,24,35.24,-3750
146.5,27,39.68,0
146.5,29,36.4,-3500
147.0,3,38.4,1500
147.0,6,40.9,1250
147.0,8,35.15,250
147.0,14,41.62,3000
147.0,15,43.37,-2750
147.0,18,46.85,250
147.0,21,41.98,250
147.0,22,47.11,1500
147.0,26,35.4,-2750
147.0,27,40.48,0
147.0,30,35.55,1500
147.5,3,35.63,2500
147.5,6,39.24,1250
147.5,14,40.87,3000
147.5,15,43.66,-2750
147.5,18,47.08,250
147.5,21,40.98,250
147.5,22,47.56,1500
147.5,27,42.3,0
148.0,1,35.4,1500
148.0,3,37.35,1500
148.0,6,41.38,1250
148.0,14,42.3,3000
148.0,15,37.13,-2750
148.0,18,47.03,250
148.0,21,44.26,250
148.0,22,46.61,1500
148.5,5,35.24,-1500
148.5,6,40.73,1250
148.5,8,35.03,4250
148.5,14,41.44,3000
148.5,15,39.07,-2750
148.5,18,47.19,250
148.5,21,44.3,250
148.5,22,47.13,1500
148.5,26,36.28,0
148.5,27,42.52,0
148.5,29,35.11,1250
149.0,3,36.62,1500
149.0,6,39.61,1250
149.0,10,35.4,-2750
149.0,14,40.07,3000
149.0,15,42.31,-2750
149.0,17,36.23,250
149.0,18,47.26,250
149.0,21,43.08,250
149.0,22,47.46,1500
149.0,27,38.72,0
149.5,3,35.09,1500
149.5,6,39.92,1250
149.5,9,45.5,2000
149.5,14,40.47,3000
149.5,15,43.1,-2750
149.5,18,45.86,250
149.5,19,35.35,-2750
149.5,21,42.71,250
149.5,22,47.46,1500
149.5,27,37.86,0
150.0,2,35.57,1250
150.0,3,38.04,1500
150.0,4,35.35,-750
150.0,6,41.09,1250
150.0,9,36.45,2000
150.0,14,42.06,3000
150.0,15,42.73,-2750
150.0,16,35.34,-3750
150.0,18,46.28,250
150.0,21,40.79,250
150.0,22,47.38,1500
150.0,24,35.23,3250
150.5,3,38.37,1500
150.5,6,40.01,1250
150.5,9,37.98,2000
150.5,10,36.6,1500
150.5,14,40.98,3000
150.5,15,44.34,-2750
150.5,18,45.91,250
150.5,21,42.44,250
150.5,22,47.98,1500
150.5,24,35.17,4250
150.5,27,40.89,0
150.5,28,35.83,2500
150.5,32,35.22,250
151.0,3,36.68,1500
151.0,6,38.54,1250
151.0,10,35.43,500
151.0,14,43.51,3000
151.0,15,43.93,-2750
151.0,18,46.41,250
151.0,19,35.13,500
151.0,21,42.73,250
151.0,22,47.07,1500
151.0,25,35.69,-750
151.0,30,35.05,-750
151.5,3,39.02,1500
151.5,6,38.55,1250
151.5,8,35.06,500
151.5,9,36.92,2000
151.5,14,41.64,3000
151.5,15,42.98,-2750
151.5,17,35.31,-750
151.5,18,46.56,250
151.5,21,43.37,250
151.5,22,47.28,1500
151.5,27,39.87,0
151.5,29,35.3,-3500
151.5,30,35.23,1500
151.5,31,36.21,2250
152.0,6,38.27,1250
152.0,11,35.26,1500
152.0,14,43.3,3000
152.0,15,44.74,-2750
152.0,18,46.39,250
152.0,20,35.57,-1750
152.0,21,43.44,250
152.0,22,47.84,1500
152.0,26,35.68,-2750
152.0,27,40.9,0
152.0,28,35.11,-3500
152.0,29,35.03,-4750
152.5,3,38.01,1500
152.5,6,39.86,1250
152.5,7,35.29,-4500
152.5,14,38.99,3000
152.5,15,44.6,-2750
152.5,18,46.83,250
152.5,21,43.0,250
152.5,22,48.06,1500
152.5,27,38.94,0
153.0,3,38.15,1500
153.0,6,38.73,1250
153.0,9,37.34,2000
153.0,14,40.52,3000
153.0,15,44.38,-2750
153.0,18,46.23,250
153.0,21,41.05,250
153.0,22,47.64,1500
153.0,27,38.27,0
153.5,6,39.28,1250
153.5,14,40.19,3000
153.5,15,43.74,-2750
153.5,18,46.29,250
153.5,21,42.48,250
153.5,22,47.91,1500
153.5,27,40.37,0
153.5,28,35.17,1500
153.5,29,35.04,-3500
153.5,32,35.51,4250
154.0,3,35.8,1500
154.0,6,40.82,1250
154.0,14,42.39,3000
154.0,15,42.28,-2750
154.0,18,46.12,250
154.0,21,42.98,250
154.0,22,47.26,1500
154.0,25,35.26,1500
154.0,27,38.03,0
154.0,31,35.15,-5750
154.5,2,35.27,2250
154.5,4,36.5,-1750
154.5,6,39.2,1250
154.5,9,38.07,2000
154.5,12,35.27,-500
154.5,14,40.69,3000
154.5,15,45.83,-2750
154.5,17,35.23,4250
154.5,18,45.86,250
154.5,21,43.64,250
154.5,22,48.27,1500
154.5,29,36.31,-3500
155.0,3,36.04,1500
155.0,5,36.03,3250
155.0,6,38.61,1250
155.0,9,35.7,-2500
155.0,14,40.07,3000
155.0,15,44.15,-2750
155.0,18,46.27,250
155.0,21,42.78,250
