Time,PRN,CN0_dBHz,Doppler
122.0,6,39.84,-500
122.0,7,38.46,1750
122.0,8,35.67,2250
122.0,10,35.95,500
122.0,13,44.33,1750
122.0,16,41.05,-2750
122.0,19,40.83,2500
122.0,20,37.8,-3000
122.0,23,44.36,-500
122.0,30,35.31,-3250
122.0,31,35.13,-2750
122.0,32,35.93,-5000
122.5,3,43.97,750
122.5,6,40.01,-500
122.5,7,37.66,2000
122.5,8,35.21,2250
122.5,10,38.28,500
122.5,13,41.92,1750
122.5,16,42.16,-2750
122.5,17,35.59,750
122.5,19,40.34,2500
122.5,20,35.02,-4250
122.5,22,35.26,-1250
122.5,23,44.49,-500
122.5,27,35.9,-4000
123.0,3,41.92,500
123.0,4,35.68,-3500
123.0,6,38.73,-500
123.0,7,40.77,1750
123.0,13,41.46,1750
123.0,16,42.13,-2750
123.0,19,40.03,2500
123.0,23,44.03,-500
123.0,24,35.54,-2750
123.0,30,35.97,-3250
123.5,1,35.27,4000
123.5,3,43.27,750
123.5,6,39.9,-500
123.5,7,40.45,1750
123.5,8,35.02,4000
123.5,10,35.24,500
123.5,13,43.66,1750
123.5,16,42.46,-2750
123.5,19,41.37,2500
123.5,23,43.74,-500
123.5,30,35.05,-3250
124.0,3,42.93,750
124.0,6,40.2,-500
124.0,7,40.67,1750
124.0,13,44.27,1750
124.0,16,42.84,-2750
124.0,19,40.31,2500
124.0,20,35.24,-3000
124.0,23,44.02,-500
124.0,26,35.03,250
124.0,28,35.16,5750
124.0,29,36.01,0
124.0,32,35.25,5250
124.5,2,35.27,2250
124.5,3,40.59,500
124.5,6,40.09,-500
124.5,7,41.36,1750
124.5,10,35.15,4750
124.5,12,35.0,-5000
124.5,13,43.81,1750
124.5,16,42.53,-2750
124.5,18,35.16,-5500
124.5,19,41.17,2500
124.5,23,44.76,-500
125.0,3,40.47,500
125.0,6,38.74,-500
125.0,7,38.81,1750
125.0,10,35.72,500
125.0,13,43.26,1750
125.0,14,35.05,3500
125.0,16,42.22,-2750
125.0,19,39.62,2500
125.0,23,44.55,-500
125.0,24,35.29,-4000
125.0,27,35.65,5000
125.0,30,35.29,5000
125.5,1,35.3,1500
125.5,3,42.61,750
125.5,6,40.32,-500
125.5,7,38.0,1750
125.5,13,42.64,1750
125.5,16,41.23,-2750
125.5,19,39.82,2500
125.5,20,37.2,-3000
125.5,23,44.22,-500
125.5,26,35.19,-3750
125.5,27,35.6,-1250
125.5,28,35.2,-4750
125.5,30,36.64,-3250
126.0,1,35.29,-5000
126.0,3,43.0,750
126.0,6,40.1,-500
126.0,7,39.74,1750
126.0,13,43.79,1750
126.0,14,35.05,500
126.0,16,43.18,-2750
126.0,18,35.64,2000
126.0,19,42.67,2500
126.0,20,35.83,-3000
126.0,23,44.67,-500
126.0,24,35.13,500
126.0,27,35.16,-2000
126.0,30,35.11,-3250
126.0,31,36.08,-1750
126.0,32,35.17,-250
126.5,3,44.1,750
126.5,6,40.31,-500
126.5,7,40.07,1750
126.5,13,42.24,1750
126.5,16,43.01,-2750
126.5,19,41.24,2500
126.5,23,44.66,-500
126.5,28,35.34,2000
127.0,3,40.74,500
127.0,6,38.33,-500
127.0,7,40.23,1750
127.0,12,35.15,-3500
127.0,13,43.69,1750
127.0,16,42.85,-2750
127.0,17,35.14,-750
127.0,19,39.93,2500
127.0,23,44.48,-500
127.0,24,35.38,500
127.0,28,35.07,1750
127.0,30,35.84,-3250
127.5,3,38.44,500
127.5,6,41.22,-500
127.5,7,38.84,1750
127.5,8,35.84,5750
127.5,11,35.07,1750
127.5,12,35.35,750
127.5,13,40.81,1750
127.5,16,42.75,-2750
127.5,19,40.63,2500
127.5,21,35.79,-5750
127.5,23,44.63,-500
127.5,31,35.6,-5000
128.0,3,43.22,750
128.0,5,36.05,3500
128.0,6,41.13,-500
128.0,7,40.06,2000
128.0,13,42.53,1750
128.0,16,41.84,-2750
128.0,19,41.43,2500
128.0,20,35.06,-3000
128.0,21,35.46,-6000
128.0,23,43.37,-500
128.5,2,35.29,1500
128.5,3,41.37,500
128.5,6,40.58,-500
128.5,7,39.87,1750
128.5,10,37.29,500
128.5,13,41.47,1750
128.5,16,41.81,-2750
128.5,19,41.99,2500
128.5,21,36.28,500
128.5,23,43.7,-500
128.5,27,36.15,5750
128.5,28,35.31,3000
128.5,30,35.15,-5250
129.0,3,39.24,500
129.0,6,39.1,-500
129.0,7,41.79,1750
129.0,9,35.82,-1000
129.0,10,35.43,500
129.0,13,42.34,1750
129.0,16,43.21,-2750
129.0,19,41.79,2500
129.0,20,36.61,-3000
129.0,23,43.76,-500
129.0,30,35.15,-3250
129.0,32,35.01,-5500
129.5,3,43.39,750
129.5,6,40.36,-500
129.5,7,40.41,1750
129.5,8,36.74,2250
129.5,13,44.59,1750
129.5,16,41.39,-2750
129.5,18,35.04,-6000
129.5,19,40.56,2500
129.5,20,36.23,-3000
129.5,23,44.51,-500
129.5,28,35.03,3000
129.5,29,35.12,-250
129.5,30,35.32,-3250
129.5,32,35.12,1250
130.0,3,43.18,750
130.0,6,40.45,-500
130.0,7,37.93,1750
130.0,10,35.87,500
130.0,13,42.73,1750
130.0,16,41.83,-2750
130.0,19,41.14,2500
130.0,23,43.96,-500
130.0,25,35.77,500
130.0,26,35.0,5500
130.5,2,35.13,-5500
130.5,3,43.51,750
130.5,6,37.93,-500
130.5,7,40.19,1750
130.5,13,43.88,1750
130.5,14,35.08,4000
130.5,15,35.16,500
130.5,16,41.39,-2750
130.5,19,41.09,2500
130.5,20,35.58,-3000
130.5,23,44.18,-500
130.5,25,35.07,-4000
130.5,30,35.4,1000
130.5,32,35.53,1500
131.0,3,39.86,500
131.0,6,38.64,-500
131.0,7,38.95,1750
131.0,13,43.4,1750
131.0,16,42.69,-2750
131.0,18,35.94,-4000
131.0,19,41.11,2500
131.0,21,35.1,-1250
131.0,23,43.56,-500
131.5,2,35.13,3750
131.5,3,42.42,750
131.5,6,40.58,-500
131.5,7,40.32,1750
131.5,13,41.6,1750
131.5,15,35.02,750
131.5,16,41.92,-2750
131.5,17,35.16,-3250
131.5,19,40.97,2500
131.5,20,38.12,-3000
131.5,23,43.82,-500
132.0,3,39.86,500
132.0,6,40.81,-500
132.0,7,39.19,1750
132.0,13,42.46,1750
132.0,15,35.16,250
132.0,16,41.81,-2750
132.0,17,35.16,-4500
132.0,19,41.22,2500
132.0,20,37.73,-3000
132.0,23,44.56,-500
132.0,24,35.12,-5000
132.0,27,35.23,-4750
132.0,28,35.63,4250
132.0,30,36.39,-3250
132.5,3,43.29,750
132.5,6,39.73,-500
132.5,7,40.19,1750
132.5,10,35.46,500
132.5,13,44.04,1750
132.5,16,43.19,-2750
132.5,19,39.45,2500
132.5,20,36.21,-3000
132.5,23,43.33,-500
132.5,29,35.73,-1750
132.5,30,35.23,-3250
132.5,31,35.22,-5250
132.5,32,35.37,-4250
133.0,1,35.27,1000
133.0,3,43.23,750
133.0,6,40.0,-500
133.0,7,40.02,1750
133.0,10,35.08,500
133.0,12,35.37,4000
133.0,13,42.42,1750
133.0,16,42.66,-2750
133.0,19,40.35,2500
133.0,20,35.11,-1750
133.0,23,44.03,-500
133.5,2,35.19,250
133.5,3,43.39,750
133.5,6,41.28,-500
133.5,7,40.0,1750
133.5,8,35.28,-5500
133.5,11,35.13,-3250
133.5,13,44.05,1750
133.5,16,42.96,-2750
133.5,19,41.05,2500
133.5,20,37.68,-3000
133.5,23,44.02,-500
134.0,3,40.91,500
134.0,5,35.43,4250
134.0,6,39.95,-500
134.0,7,41.33,1750
134.0,10,35.44,500
134.0,13,41.54,1750
134.0,14,35.28,-5500
134.0,16,42.3,-2750
134.0,19,41.71,2500
134.0,20,36.53,-3000
134.0,23,43.43,-500
134.0,29,35.2,-5250
134.5,3,43.79,750
134.5,4,35.0,1500
134.5,6,40.54,-500
134.5,7,40.04,1750
134.5,12,36.2,-4500
134.5,13,44.07,1750
134.5,16,41.69,-2750
134.5,19,40.59,2500
134.5,20,37.15,-3000
134.5,23,44.45,-500
134.5,24,35.68,3500
134.5,25,35.44,1000
134.5,26,35.15,-2250
135.0,2,35.64,-750
135.0,3,39.74,500
135.0,5,35.24,3500
135.0,6,40.41,-500
135.0,7,39.17,1750
135.0,12,35.64,2500
135.0,13,41.01,1750
135.0,16,42.32,-2750
135.0,19,40.38,2500
135.0,20,36.93,-3000
135.0,23,43.68,-500
135.0,30,36.68,-3250
135.5,3,42.82,750
135.5,5,35.19,-2750
135.5,6,40.19,-500
135.5,7,39.05,1750
135.5,10,35.61,500
135.5,13,44.03,1750
135.5,15,35.37,5000
135.5,16,41.52,-2750
135.5,19,40.38,2500
135.5,20,39.04,-3000
135.5,23,45.08,-500
135.5,28,35.09,-3500
136.0,3,39.53,500
136.0,6,40.24,-500
136.0,7,40.45,1750
136.0,10,35.47,500
136.0,13,41.31,1750
136.0,15,35.21,-1750
136.0,16,41.06,-2750
136.0,19,41.03,2500
136.0,20,37.41,-3000
136.0,22,35.21,500
136.0,23,44.26,-500
136.0,25,35.16,-500
136.0,27,35.12,-3250
136.0,30,36.76,-3250
136.0,32,35.5,3750
136.5,1,35.9,-3250
136.5,3,42.87,750
136.5,4,35.1,-4250
136.5,6,40.26,-500
136.5,7,38.58,1750
136.5,12,35.25,250
136.5,13,43.66,1750
136.5,14,35.05,500
136.5,16,42.16,-2750
136.5,19,39.93,2500
136.5,20,36.33,-3000
136.5,23,44.3,-500
136.5,28,35.2,5250
136.5,29,36.01,-5500
136.5,30,35.79,-5250
137.0,3,42.32,750
137.0,6,40.25,-500
137.0,7,39.64,1750
137.0,8,35.21,-500
137.0,10,36.49,500
137.0,13,42.62,1750
137.0,16,42.01,-2750
137.0,19,40.07,2500
137.0,22,35.06,-1000
137.0,23,43.33,-500
137.0,30,35.24,-3250
137.0,31,35.28,1000
137.5,3,42.58,750
137.5,6,39.4,-500
137.5,7,39.08,1750
137.5,9,35.31,5250
137.5,13,43.32,1750
137.5,16,41.32,-2750
137.5,19,41.38,2500
137.5,20,37.09,-3000
137.5,23,44.19,-500
137.5,24,35.48,-2250
137.5,26,35.14,2750
138.0,3,42.48,750
138.0,6,39.41,-500
138.0,7,41.33,1750
138.0,13,44.23,1750
138.0,16,42.1,-2750
138.0,18,35.33,2000
138.0,19,42.19,2500
138.0,23,44.87,-500
138.0,25,35.1,750
138.0,30,36.99,-3250
138.5,3,42.87,750
138.5,6,41.68,-500
138.5,7,40.76,1750
138.5,8,35.18,-4000
138.5,11,35.36,3750
138.5,13,44.32,1750
138.5,16,41.72,-2750
138.5,19,40.66,2500
138.5,20,36.62,-3000
138.5,23,44.26,-500
139.0,3,42.88,750
139.0,6,39.85,-500
139.0,7,41.15,1750
139.0,10,35.62,500
139.0,13,45.18,1750
139.0,16,42.35,-2750
139.0,19,41.52,2500
139.0,20,36.27,-3000
139.0,23,44.29,-500
139.0,24,35.02,-1000
139.0,25,37.26,-6000
139.0,31,35.08,-3500
139.5,2,35.16,-5000
139.5,3,39.87,500
139.5,6,38.59,-500
139.5,7,40.52,1750
139.5,8,35.02,-2000
139.5,9,36.72,-250
139.5,13,42.27,1750
139.5,16,42.87,-2750
139.5,18,35.13,750
139.5,19,42.35,2500
139.5,23,44.42,-500
140.0,1,35.12,-4000
140.0,3,40.64,500
140.0,5,35.25,0
140.0,6,40.9,-500
140.0,7,40.47,1750
140.0,10,37.38,500
140.0,13,44.37,1750
140.0,16,42.43,-2750
140.0,17,35.12,-500
140.0,19,40.43,2500
140.0,20,35.02,3250
140.0,22,35.3,2500
140.0,23,44.21,-500
140.0,24,35.58,-5250
140.0,30,35.1,-5250
140.5,3,40.09,500
140.5,4,35.28,-500
140.5,6,41.05,-500
140.5,7,37.12,2000
140.5,9,35.41,-4500
140.5,10,35.68,500
140.5,11,35.79,-4000
140.5,13,42.12,1750
140.5,16,41.17,-2750
140.5,17,36.02,3000
140.5,19,40.9,2500
140.5,22,35.1,4000
140.5,23,43.4,-500
140.5,24,35.0,3250
140.5,29,35.41,-4250
141.0,3,39.1,750
141.0,5,35.13,0
141.0,6,40.57,-500
141.0,7,39.77,1750
141.0,10,36.26,500
141.0,13,42.4,1750
141.0,16,42.1,-2750
141.0,19,40.28,2500
141.0,20,36.13,-3000
141.0,23,43.73,-500
141.0,25,36.07,-500
141.0,29,35.27,-1500
141.0,30,35.56,-4750
141.5,3,43.22,750
141.5,6,39.56,-500
141.5,7,38.23,1750
141.5,8,35.72,-3750
141.5,10,37.28,500
141.5,13,44.5,1750
141.5,16,41.31,-2750
141.5,19,39.8,2500
141.5,20,35.22,-5000
141.5,23,44.1,-500
142.0,3,40.92,500
142.0,6,39.82,-500
142.0,7,40.14,1750
142.0,11,35.33,-1500
142.0,13,41.96,1750
142.0,15,36.26,2250
142.0,16,42.41,-2750
142.0,19,41.95,2500
142.0,20,36.64,-3000
142.0,23,43.53,-500
142.0,29,35.29,-5250
142.0,30,36.43,-3250
142.5,2,36.08,1750
142.5,3,42.82,750
142.5,6,39.64,-500
142.5,7,39.83,1750
142.5,8,35.57,2500
142.5,9,35.45,-4000
142.5,11,35.56,5500
142.5,13,44.32,1750
142.5,14,35.46,1750
142.5,15,35.37,-4500
142.5,16,42.4,-2750
142.5,17,35.27,3500
142.5,19,40.61,2500
142.5,21,35.84,-3250
142.5,22,35.13,750
142.5,23,44.51,-500
142.5,30,38.12,-3250
143.0,3,41.67,500
143.0,5,35.01,2250
143.0,6,40.78,-500
143.0,7,41.21,1750
143.0,9,35.07,-1500
143.0,10,37.07,500
143.0,11,35.47,-5500
143.0,13,43.18,1750
143.0,16,41.85,-2750
143.0,19,40.08,2500
143.0,21,35.15,3500
143.0,23,43.64,-500
143.5,3,42.77,750
143.5,6,40.49,-500
143.5,7,40.56,1750
143.5,10,36.65,500
143.5,13,43.95,1750
143.5,16,42.46,-2750
143.5,19,41.75,2500
143.5,21,35.5,0
143.5,22,35.87,3250
143.5,23,44.35,-500
144.0,1,35.28,4000
144.0,2,35.1,-5250
144.0,3,44.09,750
144.0,6,39.91,-500
144.0,7,39.57,1750
144.0,10,35.95,500
144.0,12,35.12,-3500
144.0,13,43.84,1750
144.0,16,40.37,-2750
144.0,19,41.07,2500
144.0,20,36.17,-1000
144.0,23,44.04,-500
144.0,25,35.13,-1000
144.0,30,35.08,1500
144.0,32,35.68,5000
144.5,3,42.16,750
144.5,5,36.15,750
144.5,6,40.13,-500
144.5,7,39.05,1750
144.5,8,35.09,-1250
144.5,9,37.02,-4500
144.5,10,35.73,500
144.5,11,35.27,-250
144.5,13,44.58,1750
144.5,16,41.11,-2750
144.5,19,40.1,2500
144.5,23,43.87,-500
144.5,27,35.09,4000
144.5,30,35.1,-3250
144.5,31,35.43,1000
145.0,3,41.46,500
145.0,5,35.6,-2500
145.0,6,39.56,-500
145.0,7,38.92,1750
145.0,10,37.78,500
145.0,13,41.58,1750
145.0,14,35.48,3000
145.0,15,35.62,-5500
145.0,16,40.76,-2750
145.0,18,35.69,-3750
145.0,19,40.04,2500
145.0,20,37.19,-3000
145.0,23,44.42,-500
145.0,29,35.16,2250
145.0,30,35.99,-3250
145.5,3,42.69,750
145.5,4,35.18,5750
145.5,6,40.77,-500
145.5,7,37.71,1750
145.5,10,36.08,500
145.5,12,35.08,500
145.5,13,43.4,1750
145.5,16,40.61,-2750
145.5,17,36.3,2500
145.5,19,41.01,2500
145.5,22,36.27,4500
145.5,23,43.7,-500
145.5,29,35.03,2500
146.0,3,43.1,750
146.0,4,35.27,-500
146.0,6,37.71,-500
146.0,7,39.82,1750
146.0,10,35.1,500
146.0,11,35.15,-1500
146.0,13,43.89,1750
146.0,16,41.92,-2750
146.0,18,35.1,1000
146.0,19,41.42,2500
146.0,23,44.79,-500
146.0,27,35.06,-1000
146.5,3,43.09,750
146.5,6,39.74,-500
146.5,7,38.83,1750
146.5,8,35.28,-1750
146.5,10,35.32,4500
146.5,13,41.66,1750
146.5,14,35.4,-250
146.5,16,41.62,-2750
146.5,19,40.46,2500
146.5,22,35.95,4500
146.5,23,44.48,-500
146.5,26,35.03,-250
146.5,29,35.03,-3250
146.5,31,35.13,250
147.0,3,40.25,500
147.0,5,35.16,1000
147.0,6,38.96,-500
147.0,7,39.55,1750
147.0,13,41.75,1750
147.0,16,42.03,-2750
147.0,19,40.56,2500
147.0,23,44.42,-500
147.0,25,35.43,-5500
147.5,3,43.75,750
147.5,6,38.61,-500
147.5,7,38.89,1750
147.5,10,36.7,500
147.5,11,35.47,-1000
147.5,13,44.06,1750
147.5,16,41.47,-2750
147.5,18,35.22,-1750
147.5,19,42.24,2500
147.5,22,35.22,-4000
147.5,23,43.66,-500
147.5,29,35.04,1750
148.0,3,40.79,500
148.0,6,39.43,-500
148.0,7,39.92,1750
148.0,10,35.11,500
148.0,13,42.29,1750
148.0,16,42.2,-2750
148.0,19,41.03,2500
148.0,20,35.04,-3000
148.0,23,44.44,-500
148.0,26,35.99,-2750
148.0,30,35.8,-3250
148.0,31,35.22,2250
148.0,32,35.34,-3000
148.5,3,42.82,750
148.5,6,39.37,-500
148.5,7,39.43,1750
148.5,9,35.53,2250
148.5,13,44.58,1750
148.5,14,37.05,-500
148.5,16,41.64,-2750
148.5,19,40.05,2500
148.5,20,35.22,-3000
148.5,23,44.78,-500
148.5,26,35.58,-4500
148.5,32,35.25,-4500
149.0,3,41.62,500
149.0,6,39.08,-500
149.0,7,39.8,1750
149.0,8,36.05,0
149.0,13,44.72,1750
149.0,16,41.71,-2750
149.0,19,40.33,2500
149.0,23,44.24,-500
149.0,27,35.44,-5000
149.5,3,41.56,500
149.5,6,38.21,-500
149.5,7,40.36,1750
149.5,10,36.99,500
149.5,13,41.53,1750
149.5,16,41.47,-2750
149.5,17,35.03,-250
149.5,18,35.21,1750
149.5,19,42.36,2500
149.5,20,35.48,-3000
149.5,21,35.3,1750
149.5,23,44.5,-500
149.5,25,35.47,5750
149.5,29,35.19,-250
149.5,30,35.88,-3250
149.5,31,35.57,2500
150.0,3,40.34,500
150.0,6,38.39,-500
150.0,7,37.41,2000
150.0,8,35.03,-250
150.0,12,35.14,1000
150.0,13,41.47,1750
150.0,16,41.96,-2750
150.0,19,41.19,2500
150.0,20,35.31,-3000
150.0,23,43.14,-500
150.0,25,35.13,-2000
150.5,1,35.1,1000
150.5,3,43.36,750
150.5,4,35.31,5750
150.5,6,40.2,-500
150.5,7,40.22,1750
150.5,10,35.53,500
150.5,13,42.21,1750
150.5,14,35.04,-3500
150.5,16,40.86,-2750
150.5,17,35.09,5750
150.5,19,40.57,2500
150.5,20,35.38,-4250
150.5,23,43.68,-500
150.5,29,35.45,-3000
150.5,30,36.17,-3250
151.0,2,35.1,4250
151.0,3,40.33,500
151.0,6,39.15,-500
151.0,7,39.39,1750
151.0,10,37.34,500
151.0,12,36.31,4250
151.0,13,43.7,1750
151.0,15,35.12,-5500
151.0,16,42.34,-2750
151.0,19,42.19,2500
151.0,20,36.11,-3000
151.0,23,44.28,-500
151.0,27,35.64,1750
151.5,3,41.8,750
151.5,6,38.5,-500
151.5,7,38.44,1750
151.5,9,35.35,-1750
151.5,12,35.67,-3500
151.5,13,42.62,1750
151.5,16,41.04,-2750
151.5,19,40.65,2500
151.5,23,44.32,-500
151.5,24,35.01,-1500
151.5,25,35.1,-2250
151.5,28,35.38,4250
152.0,3,39.91,500
152.0,6,40.03,-500
152.0,7,40.3,1750
152.0,13,43.26,1750
152.0,15,35.11,2000
152.0,16,42.84,-2750
152.0,19,40.62,2500
152.0,22,35.2,-3250
152.0,23,43.34,-500
152.0,25,35.29,3750
152.0,26,35.36,-3250
152.5,3,42.82,750
152.5,6,40.45,-500
152.5,7,40.44,1750
152.5,10,35.77,500
152.5,13,41.92,1750
152.5,14,35.48,-1250
152.5,16,41.07,-2750
152.5,19,39.89,2500
152.5,20,35.82,-3000
152.5,23,44.73,-500
152.5,30,36.2,-3250
153.0,3,41.15,500
153.0,6,39.19,-500
153.0,7,38.27,2000
153.0,9,35.57,-5500
153.0,12,35.08,4750
153.0,13,42.47,1750
153.0,16,42.2,-2750
153.0,19,40.44,2500
153.0,20,35.79,-3000
153.0,21,35.29,5000
153.0,22,35.03,-3500
153.0,23,43.82,-500
153.0,29,35.31,-2500
153.0,32,36.39,-2000
153.5,3,41.92,750
153.5,6,38.26,-500
153.5,7,37.69,1750
153.5,10,36.8,500
153.5,13,43.59,1750
153.5,16,42.61,-2750
153.5,17,35.61,-3000
153.5,19,41.67,2500
153.5,20,35.28,-3000
153.5,23,44.85,-500
154.0,3,42.75,750
154.0,6,39.43,-500
154.0,7,37.81,1750
154.0,10,35.55,500
154.0,13,44.24,1750
154.0,16,42.58,-2750
154.0,19,41.86,2500
154.0,20,36.96,-3000
154.0,22,35.01,2000
154.0,23,44.93,-500
154.0,25,35.65,500
154.0,26,35.24,-750
154.0,30,35.93,-3250
154.5,3,40.27,500
154.5,4,35.12,4000
154.5,6,38.66,-500
154.5,7,41.14,1750
154.5,10,37.42,500
154.5,12,36.02,3500
154.5,13,43.72,1750
154.5,15,35.02,4250
154.5,16,42.0,-2750
154.5,19,41.44,2500
154.5,20,35.4,-3000
154.5,21,35.79,-4250
154.5,23,44.73,-500
154.5,25,35.11,-5500
155.0,3,40.44,500
155.0,6,37.93,-500
155.0,7,39.3,1750
155.0,10,35.28,500
155.0,13,42.34,1750
155.0,16,42.65,-2750
155.0,19,41.07,2500
155.0,20,35.86,-3000
155.0,23,43.53,-500
155.0,30,35.6,-3250
155.0,32,35.15,-4500
155.5,3,42.59,750
155.5,6,40.04,-500
155.5,7,38.21,1750
155.5,10,35.15,500
155.5,11,35.32,-3250
155.5,13,41.83,1750
155.5,16,41.82,-2750
155.5,19,40.74,2500
155.5,20,35.27,-3000
155.5,21,35.51,-3750
155.5,23,44.14,-500
155.5,25,35.11,-4750
155.5,29,35.58,-5750
155.5,31,35.08,-2000
155.5,32,35.61,4250
156.0,3,43.13,750
156.0,6,39.91,-500
156.0,7,38.95,1750
156.0,9,35.32,4750
156.0,10,36.14,500
156.0,13,44.43,1750
156.0,16,41.88,-2750
156.0,18,35.61,0
156.0,19,40.61,2500
156.0,20,35.64,-3000
156.0,21,35.05,3750
156.0,23,44.28,-500
156.0,26,35.05,-1000
156.0,32,35.84,1000
156.5,3,42.56,750
156.5,6,39.06,-500
156.5,7,38.71,1750
156.5,10,35.45,5250
156.5,11,36.04,3000
156.5,13,41.56,1750
156.5,16,42.35,-2750
156.5,19,39.53,2500
156.5,20,38.54,-3000
156.5,22,36.1,750
156.5,23,44.93,-500
156.5,28,35.63,2000
157.0,1,35.14,1500
157.0,3,41.92,500
157.0,5,35.05,5750
157.0,6,40.09,-500
157.0,7,40.01,1750
157.0,8,35.74,4000
157.0,10,35.68,500
157.0,12,36.18,-5250
157.0,13,44.97,1750
157.0,16,43.46,-2750
157.0,19,40.1,2500
157.0,20,35.87,-3000
157.0,23,44.23,-500
157.5,3,38.74,500
157.5,5,35.11,3750
157.5,6,39.08,-500
157.5,7,39.24,1750
157.5,10,35.44,-2000
157.5,11,35.44,3250
157.5,13,42.96,1750
157.5,16,42.87,-2750
157.5,19,41.21,2500
157.5,20,38.65,-3000
157.5,23,42.95,-500
157.5,28,35.29,4500
158.0,3,43.12,750
158.0,6,40.75,-500
158.0,7,39.61,1750
158.0,8,35.09,-3000
158.0,13,42.19,1750
158.0,14,35.44,0
158.0,16,42.24,-2750
158.0,18,35.17,4250
158.0,19,41.43,2500
158.0,20,37.22,-3000
158.0,23,44.89,-500
158.0,24,35.62,3750
158.0,31,35.14,5500
158.5,3,41.67,500
158.5,6,38.05,-500
158.5,7,38.86,1750
158.5,10,35.24,3500
158.5,11,35.96,500
158.5,13,43.17,1750
158.5,16,42.1,-2750
158.5,19,40.94,2500
158.5,20,35.68,-3000
158.5,21,35.09,-3500
158.5,22,35.09,250
158.5,23,44.15,-500
159.0,3,40.2,500
159.0,6,37.55,-500
159.0,7,40.07,1750
159.0,9,35.85,-1000
159.0,10,35.17,3750
159.0,13,43.81,1750
159.0,15,35.17,-2250
159.0,16,41.48,-2750
159.0,19,41.91,2500
159.0,20,37.21,-3000
159.0,23,44.45,-500
159.0,30,35.71,-3250
159.5,3,42.53,750
159.5,6,38.96,-500
159.5,7,39.85,1750
159.5,10,35.31,5000
159.5,13,44.68,1750
159.5,16,41.49,-2750
159.5,19,41.85,2500
159.5,20,38.57,-3000
159.5,23,44.25,-500
159.5,27,35.08,-4250
159.5,32,35.2,500
160.0,3,43.59,750
160.0,6,38.7,-500
160.0,7,37.69,1750
160.0,13,44.57,1750
160.0,16,42.79,-2750
160.0,19,41.63,2500
160.0,20,36.88,-3000
160.0,23,44.16,-500
160.0,27,35.2,-250
160.0,29,35.23,250
160.0,30,35.93,4750
160.5,3,41.66,750
160.5,6,39.75,-500
160.5,7,37.48,2000
160.5,10,39.36,500
160.5,13,43.79,1750
160.5,16,41.98,-2750
160.5,18,35.96,-3000
160.5,19,41.93,2500
160.5,20,36.27,-3000
160.5,22,35.17,-5500
160.5,23,43.83,-500
160.5,25,35.01,-500
160.5,28,35.15,500
160.5,30,35.21,-3250
161.0,3,41.2,500
161.0,6,40.48,-500
161.0,7,39.18,1750
161.0,8,35.63,-5250
161.0,10,36.14,500
161.0,12,36.46,-5250
161.0,13,43.67,1750
161.0,16,42.38,-2750
161.0,18,35.34,-6000
161.0,19,40.73,2500
161.0,20,36.25,-3000
161.0,21,35.07,5250
161.0,23,43.69,-500
161.0,26,35.17,1500
161.0,30,35.83,-3250
161.5,3,41.7,750
161.5,6,39.86,-500
161.5,7,38.63,1750
161.5,10,35.89,500
161.5,13,44.4,1750
161.5,16,42.74,-2750
161.5,18,36.05,-4000
161.5,19,41.41,2500
161.5,20,38.64,-3000
161.5,23,43.86,-500
161.5,26,35.94,-2500
161.5,32,35.01,3500
162.0,3,42.57,750
162.0,4,35.64,500
162.0,6,39.22,-500
162.0,7,40.24,1750
162.0,10,37.65,500
162.0,11,35.26,-1750
162.0,13,43.56,1750
162.0,16,42.46,-2750
162.0,19,40.36,2500
162.0,20,35.34,500
162.0,23,44.76,-500
162.0,24,35.58,1750
162.5,3,41.86,750
162.5,4,35.52,-500
162.5,6,39.88,-500
162.5,7,37.67,1750
162.5,8,35.29,0
162.5,9,35.01,750
162.5,13,43.73,1750
162.5,16,43.13,-2750
162.5,17,35.75,-5250
162.5,19,41.38,2500
162.5,23,44.53,-500
162.5,30,36.08,-3250
162.5,31,35.17,-5500
162.5,32,35.12,-5500
163.0,3,39.41,750
163.0,4,35.02,3500
163.0,6,40.15,-750
163.0,7,39.62,1750
163.0,10,35.57,500
163.0,13,42.33,1750
163.0,16,42.8,-2750
163.0,19,41.16,2500
163.0,23,44.85,-500
163.0,25,35.66,-3500
163.0,29,35.01,-4750
163.0,30,35.26,-3250
163.5,3,42.45,750
163.5,6,37.7,-500
163.5,7,37.62,1750
163.5,10,37.03,500
163.5,13,44.73,1750
163.5,16,42.16,-2750
163.5,18,35.53,3750
163.5,19,41.57,2500
163.5,20,39.16,-3000
163.5,22,36.27,4750
163.5,23,45.01,-500
164.0,3,41.34,500
164.0,6,37.44,-500
164.0,7,36.57,1750
164.0,10,38.02,500
164.0,13,43.48,1750
164.0,15,35.06,-2000
164.0,16,42.48,-2750
164.0,19,41.75,2500
164.0,23,44.79,-500
164.0,27,35.04,-2750
164.5,3,41.6,750
164.5,6,39.73,-500
164.5,7,39.98,1750
164.5,10,36.31,500
164.5,13,44.49,1750
164.5,14,35.08,500
164.5,16,42.5,-2750
164.5,19,40.71,2500
164.5,21,36.02,-5750
164.5,23,44.12,-500
164.5,26,35.3,-750
164.5,29,35.22,5750
164.5,30,35.06,-3250
165.0,3,40.36,500
165.0,4,36.34,2250
165.0,6,39.11,-500
