Time,PRN,CN0_dBHz,Doppler
104.5,3,37.04,1250
104.5,4,35.35,-3500
104.5,6,40.18,1250
104.5,9,42.36,2000
104.5,14,40.12,3000
104.5,15,44.49,-2750
104.5,18,46.78,250
104.5,21,43.65,250
104.5,22,44.3,1500
104.5,27,38.07,0
104.5,29,46.4,-3500
105.0,3,35.71,1250
105.0,6,42.21,1000
105.0,9,46.59,2000
105.0,14,41.08,3000
105.0,15,43.89,-2750
105.0,18,46.48,250
105.0,21,42.31,250
105.0,22,45.73,1500
105.0,29,36.76,-3500
105.5,3,38.32,1250
105.5,6,42.46,1000
105.5,9,46.09,2000
105.5,15,43.32,-2750
105.5,18,46.57,250
105.5,21,43.43,250
105.5,22,44.55,1500
105.5,27,44.6,0
105.5,29,42.61,-3500
106.0,1,35.38,5000
106.0,3,37.04,1250
106.0,4,35.03,1000
106.0,6,41.66,1000
106.0,9,44.62,2000
106.0,14,36.6,3000
106.0,15,45.4,-2750
106.0,18,45.2,500
106.0,21,41.97,250
106.0,22,44.99,1500
106.0,23,35.13,4250
106.0,27,44.27,0
106.0,29,44.04,-3500
106.5,2,35.0,-2750
106.5,6,38.07,1250
106.5,9,44.02,2000
106.5,13,35.16,0
106.5,14,37.48,3000
106.5,15,45.02,-2750
106.5,17,35.05,1500
106.5,18,43.66,500
106.5,20,35.41,-5750
106.5,21,44.28,250
106.5,22,44.79,1500
106.5,26,36.45,-750
106.5,27,44.0,0
106.5,29,45.97,-3500
107.0,3,39.88,1250
107.0,6,39.7,1250
107.0,7,35.72,-2500
107.0,9,44.78,2000
107.0,14,38.44,3000
107.0,15,43.96,-2750
107.0,18,44.63,500
107.0,21,43.63,250
107.0,22,44.92,1500
107.0,27,41.9,0
107.0,28,35.77,-500
107.0,29,44.03,-3500
107.0,31,35.41,2250
107.5,1,35.01,-5000
107.5,3,41.98,1250
107.5,6,41.11,1000
107.5,8,35.29,5250
107.5,9,42.66,2000
107.5,14,38.56,3000
107.5,15,44.94,-2750
107.5,18,44.06,0
107.5,21,42.2,250
107.5,22,46.4,1500
107.5,27,47.21,0
107.5,29,43.03,-3500
108.0,2,35.19,250
108.0,3,35.23,1250
108.0,6,42.1,1000
108.0,9,44.68,2000
108.0,14,38.17,3000
108.0,15,44.22,-2750
108.0,18,46.73,250
108.0,21,41.56,250
108.0,22,46.49,1500
108.0,27,43.27,0
108.0,29,37.77,-3500
108.5,3,35.42,1250
108.5,6,40.45,1000
108.5,9,44.38,2000
108.5,13,35.25,250
108.5,14,40.0,3000
108.5,15,43.59,-2750
108.5,18,47.16,250
108.5,21,41.64,250
108.5,22,45.77,1500
108.5,24,36.02,2500
108.5,27,43.53,0
108.5,29,39.4,-3500
109.0,3,35.94,1250
109.0,6,41.13,1000
109.0,9,43.51,2000
109.0,15,43.26,-2750
109.0,18,48.2,250
109.0,21,41.41,250
109.0,22,46.38,1500
109.0,27,43.84,0
109.0,29,41.96,-3500
109.5,3,36.59,1250
109.5,6,41.51,1000
109.5,9,44.81,2000
109.5,14,39.63,3000
109.5,15,43.37,-2750
109.5,17,35.14,-5750
109.5,18,48.24,250
109.5,21,42.29,250
109.5,22,46.4,1500
109.5,26,35.11,-2750
109.5,27,42.55,0
109.5,29,42.43,-3500
110.0,3,39.1,1250
110.0,6,42.03,1000
110.0,9,44.33,2000
110.0,14,38.97,3000
110.0,15,42.77,-2750
110.0,18,47.79,250
110.0,21,41.47,250
110.0,22,46.39,1500
110.0,27,42.67,0
110.0,29,42.43,-3500
110.5,1,35.53,1250
110.5,3,38.1,1250
110.5,6,42.09,1000
110.5,8,35.45,3250
110.5,9,44.3,2000
110.5,14,38.54,3000
110.5,15,44.36,-2750
110.5,18,48.17,250
110.5,21,40.8,250
110.5,22,46.28,1500
110.5,27,44.13,0
110.5,29,43.02,-3500
110.5,32,35.03,-750
111.0,3,40.13,1250
111.0,6,38.82,1250
111.0,9,42.36,2000
111.0,12,35.09,3250
111.0,14,37.83,3250
111.0,15,45.1,-2750
111.0,18,46.07,500
111.0,21,43.68,250
111.0,22,45.95,1500
111.0,27,42.82,0
111.0,29,41.73,-3500
111.5,1,35.64,-1500
111.5,3,40.5,1250
111.5,4,35.6,-2500
111.5,6,40.77,1000
111.5,9,44.73,2000
111.5,14,38.28,3000
111.5,15,45.18,-2750
111.5,18,46.53,0
111.5,21,42.94,250
111.5,22,45.37,1500
111.5,25,35.41,-5000
111.5,27,42.11,0
111.5,29,42.95,-3500
111.5,32,35.07,-750
112.0,3,37.97,1250
112.0,6,40.11,1000
112.0,9,43.29,2000
112.0,13,35.28,-2750
112.0,14,39.82,3000
112.0,15,44.58,-2750
112.0,18,47.78,250
112.0,21,40.16,250
112.0,22,46.95,1500
112.0,27,44.97,0
112.0,29,42.44,-3500
112.5,3,40.15,1250
112.5,6,40.6,1000
112.5,9,44.52,2000
112.5,12,35.19,-5750
112.5,14,41.87,3000
112.5,15,44.34,-2750
112.5,18,47.96,250
112.5,21,38.58,250
112.5,22,46.45,1500
112.5,27,43.84,0
112.5,29,41.61,-3500
113.0,3,38.54,1250
113.0,6,41.61,1000
113.0,9,43.96,2000
113.0,14,38.77,3000
113.0,15,43.86,-2750
113.0,18,47.54,250
113.0,21,42.35,250
113.0,22,46.37,1500
113.0,26,35.19,-5750
113.0,27,44.32,0
113.0,29,42.03,-3500
113.5,3,39.86,1250
113.5,6,40.61,1000
113.5,9,42.4,2000
113.5,14,37.44,3000
113.5,15,46.52,-2750
113.5,17,35.09,-4750
113.5,18,45.86,0
113.5,21,39.91,250
113.5,22,46.8,1500
113.5,27,46.36,0
113.5,29,40.58,-3500
113.5,31,35.59,0
114.0,3,41.96,1250
114.0,6,41.4,1000
114.0,9,43.83,2000
114.0,14,39.8,3000
114.0,15,45.35,-2750
114.0,18,48.06,250
114.0,21,39.29,250
114.0,22,46.52,1500
114.0,27,43.99,0
114.0,29,40.17,-3500
114.5,3,41.05,1250
114.5,5,35.05,5500
114.5,6,39.57,1000
114.5,9,42.61,2000
114.5,14,37.24,3000
114.5,15,46.87,-2750
114.5,16,35.53,2250
114.5,17,35.03,-3500
114.5,18,46.75,0
114.5,21,40.38,250
114.5,22,45.35,1500
114.5,25,36.13,1250
114.5,27,43.99,0
114.5,29,44.04,-3500
115.0,3,39.51,1250
115.0,6,41.62,1000
115.0,9,44.01,2000
115.0,14,38.57,3000
115.0,15,46.3,-2750
115.0,18,47.93,250
115.0,21,40.27,250
115.0,22,46.09,1500
115.0,27,44.35,0
115.0,29,41.19,-3500
115.0,31,35.58,-2750
115.5,3,40.1,1250
115.5,6,40.0,1000
115.5,9,43.75,2000
115.5,14,35.46,3250
115.5,15,46.35,-2750
115.5,18,47.75,250
115.5,21,41.59,250
115.5,22,45.46,1500
115.5,25,35.53,-4750
115.5,27,45.22,0
115.5,29,40.25,-3500
116.0,3,41.66,1250
116.0,6,39.46,1000
116.0,9,43.63,2000
116.0,14,40.06,3000
116.0,15,46.75,-2750
116.0,18,47.37,250
116.0,21,40.06,250
116.0,22,46.05,1500
116.0,23,35.42,-1750
116.0,25,35.92,1250
116.0,26,36.49,250
116.0,27,45.58,0
116.0,29,40.0,-3500
116.5,3,41.2,1250
116.5,6,40.08,1000
116.5,9,45.08,2000
116.5,11,35.06,1250
116.5,14,40.01,3000
116.5,15,45.66,-2750
116.5,16,35.03,-2750
116.5,18,47.75,250
116.5,21,40.25,250
116.5,22,46.09,1500
116.5,27,43.69,0
116.5,29,39.52,-3500
117.0,3,41.45,1250
117.0,4,35.22,-750
117.0,6,40.56,1000
117.0,9,45.22,2000
117.0,14,40.53,3000
117.0,15,46.06,-2750
117.0,16,35.67,3250
117.0,18,47.57,250
117.0,21,37.99,250
117.0,22,45.42,1500
117.0,23,35.73,250
117.0,27,44.2,0
117.0,29,41.23,-3500
117.5,3,40.73,1250
117.5,6,38.67,1000
117.5,9,44.48,2000
117.5,12,35.35,0
117.5,13,35.22,-1000
117.5,14,39.73,3000
117.5,15,47.76,-2750
117.5,18,46.71,0
117.5,20,35.19,-2750
117.5,21,40.78,250
117.5,22,43.38,1250
117.5,27,43.82,0
117.5,29,39.24,-3500
117.5,32,35.07,250
118.0,3,40.47,1250
118.0,6,41.72,1000
118.0,9,44.09,2000
118.0,12,35.04,-2750
118.0,14,40.19,3000
118.0,15,47.99,-2750
118.0,18,46.4,250
118.0,21,39.34,250
118.0,22,45.5,1500
118.0,27,45.45,0
118.0,29,41.38,-3500
118.5,3,40.68,1250
118.5,6,40.47,1000
118.5,9,44.38,2000
118.5,14,41.46,3000
118.5,15,47.12,-2750
118.5,18,47.21,250
118.5,21,40.54,250
118.5,22,45.57,1500
118.5,27,45.01,0
118.5,29,38.89,-3500
119.0,1,35.03,-4750
119.0,3,40.57,1250
119.0,6,39.97,1000
119.0,9,43.56,2000
119.0,14,39.03,3000
119.0,15,47.75,-2750
119.0,17,35.33,2250
119.0,18,46.87,250
119.0,21,41.16,250
119.0,22,46.08,1500
119.0,26,35.65,250
119.0,27,45.79,0
119.5,3,40.71,1250
119.5,6,36.8,1000
119.5,9,43.77,2000
119.5,14,39.51,3000
119.5,15,47.83,-2750
119.5,16,35.17,-5000
119.5,18,45.92,0
119.5,21,42.28,250
119.5,22,45.31,1500
119.5,27,45.54,0
119.5,29,39.29,-3500
119.5,30,35.31,-750
119.5,31,35.51,-3750
120.0,3,42.36,1250
120.0,4,35.75,-1750
120.0,6,36.88,1000
120.0,9,42.8,2000
120.0,12,35.08,-2750
120.0,14,38.44,3000
120.0,15,47.66,-2750
120.0,18,46.16,0
120.0,21,40.77,250
120.0,22,45.11,1500
120.0,27,45.34,0
120.0,29,39.91,-3500
120.0,32,35.37,-2750
120.5,3,38.49,1250
120.5,6,38.26,1000
120.5,9,44.39,2000
120.5,10,35.49,4250
120.5,14,40.64,3000
120.5,15,47.9,-2750
120.5,18,46.32,250
120.5,21,41.16,250
120.5,22,46.6,1500
120.5,25,35.46,-2750
120.5,27,46.42,0
120.5,29,42.78,-3500
121.0,3,39.59,1250
121.0,9,44.73,2000
121.0,14,38.74,3000
121.0,15,48.16,-2750
121.0,17,35.08,1250
121.0,18,45.85,250
121.0,20,35.54,5250
121.0,21,38.89,250
121.0,22,45.54,1500
121.0,27,45.77,0
121.0,29,42.6,-3500
121.5,3,40.71,1250
121.5,6,38.47,1000
121.5,9,43.5,2000
121.5,14,36.37,3250
121.5,15,47.7,-2750
121.5,18,46.49,250
121.5,21,41.37,250
121.5,22,45.5,1500
121.5,27,45.74,0
121.5,29,39.5,-3500
122.0,3,39.95,1250
122.0,6,35.78,1000
122.0,9,43.03,2000
122.0,12,35.17,-4500
122.0,14,38.02,3250
122.0,15,48.2,-2750
122.0,18,46.0,0
122.0,21,42.34,250
122.0,22,44.8,1500
122.0,27,45.93,0
122.0,29,39.0,-3500
122.5,3,38.28,1250
122.5,6,38.67,1000
122.5,9,44.53,2000
122.5,12,35.1,-1750
122.5,14,41.08,3000
122.5,15,48.54,-2750
122.5,18,44.79,0
122.5,21,41.72,250
122.5,22,44.9,1500
122.5,26,35.57,-3750
122.5,27,45.44,0
122.5,29,40.0,-3500
122.5,32,35.18,250
123.0,3,37.83,1250
123.0,6,39.02,1000
123.0,7,35.73,-750
123.0,9,44.35,2000
123.0,14,37.88,3000
123.0,15,48.07,-2750
123.0,18,45.69,250
123.0,21,39.84,250
123.0,22,45.81,1500
123.0,27,46.92,0
123.5,3,38.33,1250
123.5,6,39.68,1000
123.5,9,45.0,2000
123.5,14,36.74,3000
123.5,15,47.51,-2750
123.5,18,45.7,250
123.5,21,40.63,250
123.5,22,43.76,1500
123.5,27,46.34,0
124.0,3,39.06,1250
124.0,6,38.67,1000
124.0,9,44.35,2000
124.0,15,47.63,-2750
124.0,18,46.11,250
124.0,21,41.36,250
124.0,22,43.87,1500
124.0,27,46.83,0
124.5,1,35.46,-2000
124.5,3,39.69,1250
124.5,6,37.05,1000
124.5,9,43.99,2000
124.5,12,35.06,5250
124.5,14,37.33,3000
124.5,15,48.76,-2750
124.5,18,45.37,0
124.5,21,42.41,250
124.5,22,44.75,1500
124.5,27,45.59,0
124.5,29,37.59,-3500
125.0,1,35.3,-1750
125.0,3,35.31,1250
125.0,9,44.69,2000
125.0,14,35.92,3250
125.0,15,48.14,-2750
125.0,18,46.19,250
125.0,21,41.58,250
125.0,22,42.77,1250
125.0,24,35.26,-2750
125.0,27,46.86,0
125.0,29,37.64,-3500
125.5,3,38.43,1250
125.5,6,39.45,1000
125.5,9,44.0,2000
125.5,14,37.34,3000
125.5,15,48.54,-2750
125.5,18,45.94,0
125.5,21,40.72,250
125.5,22,45.8,1500
125.5,27,45.56,0
125.5,29,39.6,-3500
126.0,3,38.94,1250
126.0,5,35.9,4250
126.0,9,44.38,2000
126.0,14,37.54,3000
126.0,15,48.26,-2750
126.0,18,45.05,0
126.0,21,43.02,250
126.0,22,44.64,1500
126.0,25,35.2,-750
126.0,27,45.98,0
126.0,29,41.23,-3500
126.5,3,40.13,1250
126.5,6,37.0,1000
126.5,7,35.3,-1750
126.5,9,44.53,2000
126.5,10,35.23,4250
126.5,14,39.04,3000
126.5,15,48.4,-2750
126.5,18,44.91,0
126.5,21,40.17,250
126.5,22,43.92,1250
126.5,27,44.79,0
126.5,29,38.56,-3500
127.0,3,37.69,1250
127.0,6,36.4,1000
127.0,9,42.84,2000
127.0,14,36.85,3000
127.0,15,48.48,-2750
127.0,18,46.82,0
127.0,21,41.91,250
127.0,22,43.93,1250
127.0,23,35.07,5250
127.0,25,35.31,1250
127.0,27,46.25,0
127.5,3,39.36,1250
127.5,8,35.28,-750
127.5,9,44.29,2000
127.5,15,48.0,-2750
127.5,18,46.11,250
127.5,21,38.76,250
127.5,22,45.93,1500
127.5,27,45.88,0
128.0,3,39.53,1250
128.0,9,45.12,2000
128.0,14,35.09,1250
128.0,15,47.51,-2750
128.0,18,46.79,250
128.0,19,35.09,-3750
128.0,21,39.0,250
128.0,22,46.9,1500
128.0,23,35.14,-3750
128.0,27,45.58,0
128.0,28,35.15,4250
128.5,3,39.84,1250
128.5,6,38.5,1000
128.5,9,44.39,2000
128.5,11,35.68,-3000
128.5,15,48.01,-2750
128.5,18,46.16,0
128.5,20,35.77,-3000
128.5,21,42.35,250
128.5,22,45.02,1500
128.5,27,45.18,0
129.0,3,39.84,1250
129.0,5,35.27,-4750
129.0,6,39.4,1000
129.0,9,44.12,2000
129.0,13,35.16,1250
129.0,15,47.04,-2750
129.0,18,47.35,250
129.0,21,41.1,250
129.0,22,46.13,1500
129.0,27,45.77,0
129.5,3,41.38,1250
129.5,5,35.43,500
129.5,6,37.17,1000
129.5,9,43.53,2000
129.5,14,37.98,3000
129.5,15,47.05,-2750
129.5,18,46.72,0
129.5,21,41.43,250
129.5,22,44.63,1250
129.5,27,45.2,0
129.5,29,37.43,-3500
129.5,31,35.01,-2500
130.0,3,38.67,1250
130.0,4,35.0,250
130.0,9,44.18,2000
130.0,14,37.1,3000
130.0,15,45.72,-2750
130.0,18,48.4,250
130.0,21,40.53,250
130.0,22,45.85,1500
130.0,27,46.72,0
130.5,3,38.6,1250
130.5,6,38.52,1000
130.5,9,45.61,2000
130.5,10,35.46,-3750
130.5,14,35.36,3250
130.5,15,46.27,-2750
130.5,18,47.9,250
130.5,20,35.49,2250
130.5,21,38.18,250
130.5,22,46.0,1500
130.5,27,44.06,0
131.0,1,35.32,5250
131.0,3,42.06,1250
131.0,6,37.83,1000
131.0,7,35.24,-1750
131.0,9,42.64,2000
131.0,14,40.61,3000
131.0,15,46.32,-2750
131.0,18,46.98,0
131.0,19,35.6,-3500
131.0,21,42.72,250
131.0,22,45.98,1500
131.0,25,35.73,-1500
131.0,27,43.01,0
131.0,29,38.87,-3500
131.0,32,35.42,-5000
131.5,3,41.56,1250
131.5,6,40.34,1000
131.5,7,35.58,500
131.5,9,42.45,2000
131.5,10,36.93,-3500
131.5,15,46.2,-2750
131.5,16,35.04,5250
131.5,17,35.19,2250
131.5,18,46.4,0
131.5,21,42.24,250
131.5,22,46.96,1500
131.5,27,43.78,0
131.5,30,35.13,1000
132.0,1,35.48,5250
132.0,3,39.4,1250
132.0,6,41.71,1000
132.0,9,43.74,2000
132.0,15,45.1,-2750
132.0,18,47.98,250
132.0,21,38.24,250
132.0,22,47.24,1500
132.0,27,44.81,0
132.5,3,40.87,1250
132.5,6,41.06,1000
132.5,9,43.88,2000
132.5,15,44.2,-2750
132.5,17,35.07,250
132.5,18,48.11,250
132.5,20,35.09,-5750
132.5,21,40.74,250
132.5,22,47.01,1500
132.5,27,45.08,0
133.0,2,35.13,-500
133.0,3,42.21,1250
133.0,6,39.92,1000
133.0,7,35.65,1000
133.0,9,44.38,2000
133.0,15,45.19,-2750
133.0,17,35.01,-3500
133.0,18,46.79,0
133.0,21,42.53,250
133.0,22,45.57,1500
133.0,27,43.75,0
133.0,29,35.16,-3500
133.5,3,40.66,1250
133.5,6,40.08,1000
133.5,9,45.29,2000
133.5,15,44.32,-2750
133.5,16,35.46,4250
133.5,18,48.65,250
133.5,21,41.03,250
133.5,22,47.12,1500
133.5,27,44.98,0
134.0,3,41.5,1250
134.0,6,42.48,1000
134.0,9,46.26,2000
134.0,15,42.64,-2750
134.0,16,35.18,-750
134.0,18,47.68,250
134.0,21,38.66,250
134.0,22,47.04,1500
134.0,27,45.89,0
134.5,3,41.74,1250
134.5,6,42.66,1000
134.5,9,45.65,2000
134.5,15,44.83,-2750
134.5,18,46.0,0
134.5,20,35.41,1250
134.5,21,42.81,250
134.5,22,46.44,1500
134.5,25,35.29,2250
134.5,27,44.4,0
135.0,3,41.7,1250
135.0,6,41.22,1000
135.0,9,45.88,2000
135.0,15,43.4,-2750
135.0,18,47.45,250
135.0,19,35.12,5250
135.0,21,41.97,250
135.0,22,47.5,1500
135.0,27,44.71,0
135.0,28,36.15,2250
135.5,3,39.87,1250
135.5,6,43.01,1000
135.5,9,46.41,2000
135.5,15,43.75,-2750
135.5,18,47.04,250
135.5,21,42.27,250
135.5,22,46.6,1500
135.5,27,44.94,0
136.0,3,39.95,1250
136.0,6,41.3,1000
136.0,9,46.45,2000
136.0,15,44.83,-2750
136.0,18,45.93,250
136.0,19,35.31,2250
136.0,21,39.6,250
136.0,22,46.86,1500
136.0,26,35.4,4250
136.0,27,43.99,0
136.5,3,41.46,1250
136.5,6,42.07,1000
136.5,9,46.96,2000
136.5,15,44.41,-2750
136.5,17,35.05,-4000
136.5,18,44.33,0
136.5,19,35.25,4000
136.5,21,42.61,250
136.5,22,47.13,1500
136.5,25,35.02,500
136.5,27,45.4,0
136.5,31,35.25,-3500
137.0,3,39.59,1250
137.0,6,41.0,1000
137.0,9,46.67,2000
137.0,15,45.25,-2750
137.0,18,44.77,500
137.0,20,35.43,-750
137.0,21,43.05,250
137.0,22,46.04,1500
137.0,26,35.13,-5000
137.0,27,43.85,0
137.0,32,35.45,3250
137.5,3,38.44,1250
137.5,6,40.85,1000
137.5,9,47.68,2000
137.5,14,35.01,5000
137.5,15,44.55,-2750
137.5,16,35.45,-5750
137.5,18,43.72,0
137.5,19,35.92,3500
137.5,21,43.25,250
137.5,22,45.98,1500
137.5,24,35.55,1000
137.5,26,35.19,0
137.5,27,45.01,0
138.0,3,37.42,1250
138.0,6,40.81,1000
138.0,7,35.52,0
138.0,9,47.92,2000
138.0,15,44.26,-2750
138.0,16,35.63,1250
138.0,18,46.8,250
138.0,21,42.92,250
138.0,22,45.9,1500
138.0,27,45.39,0
138.5,3,37.0,1250
138.5,4,35.22,-3000
138.5,6,42.08,1250
138.5,9,47.78,2000
138.5,15,43.67,-2750
138.5,16,35.21,-5000
138.5,18,43.76,500
138.5,21,42.89,250
138.5,22,45.67,1500
138.5,27,45.73,0
138.5,29,35.07,5250
138.5,30,35.01,-5000
139.0,3,37.57,1250
139.0,6,41.24,1000
139.0,7,35.41,5250
139.0,9,47.68,2000
139.0,11,35.77,2000
139.0,15,44.33,-2750
139.0,18,45.43,250
139.0,21,43.74,250
139.0,22,45.32,1500
139.0,27,45.71,0
139.5,6,41.35,1250
139.5,9,48.17,2000
139.5,14,35.08,2000
139.5,15,44.8,-2750
139.5,18,44.82,250
139.5,19,35.1,-2000
139.5,21,43.0,250
139.5,22,44.33,1500
139.5,26,35.1,2000
139.5,27,46.09,0
140.0,3,37.12,1250
140.0,5,35.95,4500
140.0,6,37.94,1000
140.0,9,47.52,2000
140.0,14,35.42,4500
140.0,15,45.6,-2750
140.0,16,35.57,4500
140.0,18,44.22,500
140.0,21,45.16,250
140.0,22,44.2,1500
140.0,24,35.61,0
140.0,27,46.39,0
140.5,3,37.99,1250
140.5,6,41.37,1250
140.5,9,46.97,2000
140.5,15,44.94,-2750
140.5,18,44.23,500
140.5,21,42.88,250
140.5,22,45.03,1500
140.5,27,46.67,0
141.0,2,35.8,2500
141.0,3,37.81,1250
141.0,6,39.23,1250
141.0,9,46.19,2000
141.0,10,35.84,-5500
141.0,15,45.71,-2750
141.0,18,44.11,500
141.0,21,44.2,250
141.0,22,44.15,1500
141.0,27,46.8,0
141.0,28,35.4,-3750
141.0,31,35.31,-3500
141.5,1,35.23,-3750
141.5,2,35.02,1250
141.5,3,39.05,1250
141.5,5,35.64,0
141.5,6,39.43,1250
141.5,9,47.44,2000
141.5,15,44.85,-2750
141.5,18,45.98,250
141.5,21,44.39,250
141.5,22,46.05,1500
141.5,27,45.97,0
142.0,3,38.84,1250
142.0,4,35.01,-4750
142.0,6,36.61,1000
142.0,7,35.25,-3500
142.0,9,47.24,2000
142.0,15,45.82,-2750
142.0,18,45.82,250
142.0,21,42.94,250
142.0,22,47.31,1500
142.0,23,35.12,-3750
142.0,27,46.15,0
142.5,3,38.2,1250
142.5,6,38.77,1250
142.5,8,35.46,-1750
142.5,9,47.72,2000
142.5,15,46.62,-2750
142.5,18,47.98,250
142.5,21,41.15,250
142.5,22,46.86,1500
142.5,27,44.61,0
142.5,31,35.15,250
143.0,3,36.17,1500
143.0,6,40.51,1250
143.0,9,47.35,2000
143.0,15,45.88,-2750
143.0,18,46.99,250
143.0,21,44.61,250
143.0,22,46.59,1500
143.0,27,41.5,0
143.0,28,35.16,250
143.5,3,40.2,1250
143.5,6,40.56,1250
143.5,9,45.66,2000
143.5,15,46.36,-2750
143.5,18,44.9,500
143.5,20,35.94,2000
143.5,21,42.49,250
143.5,22,47.47,1500
143.5,26,35.33,-3000
143.5,27,46.44,0
143.5,29,35.15,-3500
143.5,32,35.23,3000
144.0,3,36.71,1500
144.0,6,40.22,1250
144.0,9,46.94,2000
144.0,15,46.43,-2750
144.0,18,44.51,500
144.0,21,46.42,250
144.0,22,45.12,1500
144.0,27,40.88,0
144.0,28,35.56,-1750
144.5,3,37.81,1250
144.5,6,40.15,1250
144.5,9,46.91,2000
144.5,11,35.33,0
144.5,13,35.94,-2000
144.5,14,41.81,3000
144.5,15,46.5,-2750
144.5,18,45.07,500
144.5,19,35.53,-3500
144.5,21,44.39,250
144.5,22,46.69,1500
144.5,25,35.11,4500
144.5,26,35.85,-750
144.5,27,41.4,0
144.5,29,42.4,-3500
144.5,32,35.62,250
145.0,3,36.53,1500
145.0,6,39.07,1250
145.0,9,42.21,2000
145.0,14,41.03,3000
145.0,15,46.16,-2750
145.0,18,47.91,250
145.0,21,41.9,250
145.0,22,47.83,1500
145.0,27,44.28,0
145.0,29,40.86,-3500
145.5,3,38.79,1500
145.5,6,41.71,1250
145.5,9,47.02,2000
145.5,14,40.14,3000
145.5,15,45.56,-2750
145.5,18,47.48,250
145.5,21,41.12,250
145.5,22,47.16,1500
145.5,27,46.14,0
145.5,29,38.25,-3500
145.5,31,35.17,-1750
146.0,2,35.67,-1750
146.0,6,39.75,1250
146.0,9,45.19,2000
146.0,14,42.59,3000
146.0,15,46.62,-2750
146.0,18,47.29,250
146.0,21,43.46,250
146.0,22,46.58,1500
146.0,27,44.53,0
146.0,32,35.03,1250
146.5,3,39.87,1500
146.5,9,39.05,2000
146.5,14,42.53,3000
146.5,15,47.33,-2750
146.5,18,45.32,250
146.5,20,35.4,1250
146.5,21,45.9,250
146.5,22,47.73,1500
146.5,27,41.45,0
147.0,1,35.16,-5750
147.0,3,38.8,1500
147.0,6,40.98,1250
147.0,8,35.05,-3750
147.0,9,45.24,2000
147.0,15,42.37,-2750
147.0,18,48.13,250
147.0,21,44.6,250
147.0,22,48.92,1500
147.0,27,40.0,0
147.0,29,40.12,-3500
147.5,3,40.16,1500
147.5,6,38.84,1250
147.5,9,45.96,2000
147.5,14,41.64,3000
147.5,15,47.6,-2750
147.5,18,44.47,500
147.5,19,35.22,5000
147.5,21,45.62,250
147.5,22,46.89,1500
147.5,27,44.64,0
147.5,29,38.91,-3500
148.0,3,38.85,1500
148.0,6,41.61,1250
148.0,9,44.16,2000
148.0,12,35.17,2250
148.0,14,43.36,3000
148.0,15,45.72,-2750
148.0,18,48.33,250
148.0,21,43.17,250
148.0,22,46.89,1500
148.0,27,35.84,250
148.0,29,43.97,-3500
148.5,3,39.33,1500
148.5,6,43.95,1250
148.5,9,42.18,2000
148.5,14,42.69,3000
148.5,15,40.14,-2750
148.5,16,35.21,-2500
148.5,18,47.54,250
148.5,21,45.03,250
148.5,22,49.0,1500
148.5,27,41.9,0
148.5,29,40.42,-3500
148.5,31,35.2,-1750
149.0,3,38.9,1500
149.0,6,42.73,1250
149.0,9,42.34,2000
149.0,14,38.63,3000
149.0,15,45.27,-2750
149.0,18,46.36,250
149.0,21,45.16,250
149.0,22,48.22,1500
149.0,27,43.28,0
149.0,29,40.1,-3500
149.5,3,39.27,1500
149.5,6,43.42,1250
149.5,9,44.97,2000
149.5,13,35.04,-750
149.5,14,42.05,3000
149.5,15,45.3,-2750
149.5,18,46.86,500
149.5,21,46.41,250
149.5,22,46.64,1500
149.5,27,42.22,0
149.5,29,38.17,-3500
150.0,3,40.91,1500
150.0,6,43.45,1250
150.0,9,45.98,2000
150.0,14,42.31,3000
150.0,15,45.48,-2750
150.0,18,46.87,500
150.0,21,43.74,250
150.0,22,45.78,1500
150.0,24,35.02,2250
150.0,27,38.09,0
150.0,29,37.32,-3500
150.5,3,41.71,1500
150.5,6,41.83,1250
150.5,9,39.85,2000
150.5,14,43.51,3000
150.5,15,46.41,-2750
150.5,18,45.93,250
150.5,21,42.02,250
150.5,22,48.85,1500
150.5,27,43.86,0
150.5,29,40.51,-3500
151.0,3,37.88,1500
151.0,6,41.79,1250
151.0,9,46.06,2000
151.0,14,42.14,3000
151.0,15,47.16,-2750
151.0,18,46.69,250
151.0,20,36.19,2250
151.0,21,44.13,250
151.0,22,47.15,1500
151.0,27,41.18,0
151.0,29,40.91,-3500
151.5,3,42.68,1500
151.5,6,40.39,1250
151.5,9,46.74,2000
151.5,10,35.09,250
151.5,14,40.96,3000
151.5,15,44.01,-2750
151.5,18,45.68,250
151.5,21,42.38,250
151.5,22,49.47,1500
151.5,27,43.4,0
151.5,28,35.07,2500
151.5,29,38.1,-3500
152.0,1,35.1,3500
152.0,3,40.36,1500
152.0,6,40.87,1250
152.0,7,35.44,1500
152.0,9,39.87,2000
152.0,14,43.98,3000
152.0,15,46.27,-2750
152.0,18,45.74,500
152.0,21,44.92,250
152.0,22,45.98,1500
152.0,24,35.03,-500
152.0,27,40.55,0
152.0,29,42.69,-3500
152.0,31,35.35,-2000
152.5,1,35.03,-6000
152.5,3,40.04,1500
152.5,6,41.81,1250
152.5,8,35.13,1250
152.5,9,41.87,2000
152.5,11,35.48,-2750
152.5,13,35.52,1500
152.5,14,43.37,3000
152.5,15,46.01,-2750
152.5,18,46.31,500
152.5,21,46.54,250
152.5,22,45.6,1500
152.5,23,35.07,5250
152.5,27,39.0,0
152.5,28,35.61,5500
152.5,29,42.79,-3500
152.5,30,35.01,-4500
