Time,PRN,CN0_dBHz,Doppler
107.0,27,36.29,500
107.0,29,37.38,-3500
107.0,30,35.36,-2750
107.5,3,36.41,1250
107.5,4,35.37,-3500
107.5,9,39.59,2000
107.5,15,41.67,-2750
107.5,18,41.91,250
107.5,19,35.42,1750
107.5,21,38.33,250
107.5,22,36.05,-1750
107.5,23,35.98,750
107.5,25,35.89,250
107.5,27,38.92,0
108.0,3,35.01,1250
108.0,9,40.87,2000
108.0,13,35.07,4000
108.0,15,43.1,-2750
108.0,18,41.72,250
108.0,21,37.49,250
108.0,22,39.61,1500
108.0,24,35.62,3250
108.0,26,35.24,-2500
108.0,27,41.23,0
108.0,32,35.15,3000
108.5,6,36.31,1250
108.5,8,35.59,-2250
108.5,9,41.11,2000
108.5,10,35.77,-6000
108.5,14,36.49,3000
108.5,15,39.37,-2750
108.5,18,44.12,250
108.5,20,35.27,2500
108.5,21,38.05,250
108.5,22,40.34,1500
108.5,25,35.36,2500
108.5,26,36.06,3500
108.5,27,40.85,0
109.0,3,35.03,-3250
109.0,5,35.03,0
109.0,9,39.72,2250
109.0,10,35.38,4250
109.0,11,35.14,5000
109.0,15,40.37,-2500
109.0,18,42.19,250
109.0,21,39.13,250
109.0,22,37.08,1500
109.0,27,36.74,0
109.0,29,37.9,-3500
109.5,3,36.3,1250
109.5,5,35.54,2750
109.5,8,36.23,2000
109.5,9,37.26,1750
109.5,11,35.04,1000
109.5,14,35.39,3000
109.5,15,39.51,-2750
109.5,18,41.79,250
109.5,21,39.67,250
109.5,22,38.08,1500
109.5,24,35.84,-3750
109.5,27,36.5,0
109.5,29,39.01,-3500
110.0,3,37.93,1250
110.0,4,35.1,-5750
110.0,9,39.68,2250
110.0,12,35.14,-3000
110.0,15,39.75,-2750
110.0,16,35.86,1000
110.0,18,42.42,250
110.0,21,38.2,250
110.0,22,38.45,1250
110.0,27,37.21,0
110.0,29,38.34,-3500
110.0,30,35.21,250
110.5,7,35.17,-750
110.5,9,39.37,2000
110.5,14,35.3,-5500
110.5,15,40.23,-2750
110.5,17,35.0,-5000
110.5,18,43.82,250
110.5,21,39.61,250
110.5,22,41.17,1500
110.5,26,35.3,-5750
110.5,27,38.29,0
111.0,1,35.29,5750
111.0,3,36.32,1250
111.0,4,35.05,5500
111.0,6,36.63,1000
111.0,9,37.01,2250
111.0,11,35.63,-2000
111.0,14,37.04,3000
111.0,15,41.2,-2750
111.0,16,35.11,2750
111.0,18,42.36,250
111.0,21,39.01,250
111.0,22,38.6,1500
111.0,27,37.15,0
111.0,29,37.06,-3500
111.5,1,35.29,1000
111.5,2,35.39,1500
111.5,8,35.22,-6000
111.5,9,40.79,2000
111.5,14,35.51,3000
111.5,15,42.24,-2750
111.5,18,41.99,250
111.5,21,39.88,250
111.5,22,39.59,1500
111.5,27,39.22,0
111.5,30,35.04,2500
111.5,32,35.3,-750
112.0,2,35.1,2250
112.0,12,35.11,-4500
112.0,13,35.91,-1500
112.0,14,37.75,3000
112.0,15,40.6,-2750
112.0,18,42.78,250
112.0,19,35.18,-1500
112.0,21,39.2,250
112.0,22,35.91,1250
112.0,23,35.42,2500
112.0,27,35.18,-3750
112.0,29,38.92,-3500
112.5,2,35.23,1250
112.5,6,35.54,-3500
112.5,9,41.95,2000
112.5,13,35.52,-3750
112.5,14,35.69,-500
112.5,15,42.61,-2750
112.5,18,42.8,250
112.5,21,38.24,250
112.5,22,41.09,1500
112.5,25,35.23,2500
112.5,27,39.01,0
113.0,6,37.05,1000
113.0,9,37.12,2250
113.0,12,35.19,1000
113.0,13,35.02,250
113.0,14,36.44,3000
113.0,15,39.35,-2750
113.0,18,42.27,250
113.0,21,38.25,250
113.0,22,37.97,1500
113.0,27,37.74,0
113.0,29,37.75,-3500
113.0,30,35.13,-2750
113.5,2,35.0,0
113.5,3,35.46,1250
113.5,9,41.64,2000
113.5,15,43.06,-2750
113.5,18,43.48,250
113.5,21,40.21,250
113.5,22,37.99,1250
113.5,27,38.74,0
113.5,28,35.39,-3750
113.5,29,37.74,-3500
114.0,1,35.15,-4000
114.0,2,35.6,1000
114.0,8,35.06,-4500
114.0,9,38.09,2250
114.0,14,36.11,3000
114.0,15,38.97,-2750
114.0,17,35.99,4750
114.0,18,43.18,250
114.0,21,38.23,250
114.0,22,36.21,1250
114.0,27,38.03,0
114.0,29,37.47,-3500
114.0,30,35.21,5500
114.0,32,35.23,3250
114.5,3,36.67,1250
114.5,5,35.14,-4000
114.5,9,41.59,2000
114.5,14,35.15,750
114.5,15,40.42,-2750
114.5,18,41.85,250
114.5,20,35.37,-1750
114.5,21,40.45,250
114.5,22,38.54,1500
114.5,27,40.81,0
114.5,29,36.85,-3500
115.0,6,35.83,-3000
115.0,7,35.21,-500
115.0,9,40.95,2000
115.0,14,35.43,3250
115.0,15,41.85,-2750
115.0,18,42.8,250
115.0,20,35.21,500
115.0,21,38.79,250
115.0,22,40.94,1500
115.0,24,35.8,3000
115.0,27,39.61,0
115.0,28,35.06,-5000
115.0,29,35.45,-3500
115.5,3,35.47,1250
115.5,4,35.05,-5500
115.5,6,35.17,-5500
115.5,8,35.05,1500
115.5,9,36.58,2250
115.5,15,39.35,-2500
115.5,18,43.44,250
115.5,21,37.9,250
115.5,22,38.96,1500
116.0,3,36.58,1250
116.0,5,35.08,0
116.0,9,37.27,2250
116.0,11,35.35,-750
116.0,12,35.82,-3250
116.0,15,41.27,-2750
116.0,18,42.33,250
116.0,21,39.52,250
116.0,22,39.43,1500
116.0,23,35.87,-3500
116.0,24,35.17,-3500
116.0,29,35.56,-3500
116.5,9,40.15,2000
116.5,15,42.26,-2750
116.5,18,43.67,250
116.5,21,39.08,250
116.5,22,38.47,1500
116.5,27,40.86,0
117.0,3,35.43,1250
117.0,9,37.57,2000
117.0,15,41.68,-2750
117.0,18,43.24,250
117.0,21,39.81,250
117.0,22,39.63,1500
117.0,26,35.45,4500
117.0,27,41.17,0
117.0,29,39.98,-3500
117.0,31,35.1,-2750
117.5,3,36.47,1250
117.5,9,38.09,1750
117.5,11,35.03,2250
117.5,15,40.75,-2750
117.5,18,41.88,250
117.5,21,39.96,250
117.5,22,36.93,1500
117.5,27,38.2,0
117.5,28,35.39,-2500
117.5,29,36.97,-3500
117.5,31,35.16,2250
118.0,2,35.36,3250
118.0,4,35.14,750
118.0,9,39.7,2250
118.0,15,39.98,-2750
118.0,16,35.02,4250
118.0,18,42.8,250
118.0,21,38.2,250
118.0,22,37.61,1250
118.0,27,35.74,250
118.0,29,36.86,-3500
118.5,3,35.71,1250
118.5,7,35.89,-2750
118.5,9,41.56,2000
118.5,11,35.08,-4000
118.5,14,35.1,4500
118.5,15,41.49,-2750
118.5,18,42.44,250
118.5,20,35.01,500
118.5,21,39.32,250
118.5,22,38.29,1250
118.5,25,35.97,1500
118.5,27,40.94,0
118.5,29,37.54,-3500
119.0,8,35.52,4750
119.0,9,38.8,2250
119.0,15,40.39,-2750
119.0,18,42.78,250
119.0,21,39.3,250
119.0,22,37.7,1250
119.0,23,35.12,-4750
119.0,25,35.44,5000
119.0,27,38.34,0
119.0,29,35.68,-3500
119.5,9,39.83,2250
119.5,15,41.32,-2750
119.5,18,41.97,250
119.5,21,39.1,250
119.5,22,37.25,1250
119.5,26,36.09,-4000
119.5,27,39.09,0
119.5,29,38.6,-3500
119.5,30,35.17,-4000
119.5,31,35.03,5250
120.0,2,35.41,-250
120.0,3,36.79,1250
120.0,5,35.45,2750
120.0,9,41.11,2000
120.0,15,41.35,-2750
120.0,17,35.12,5500
120.0,18,40.99,250
120.0,21,39.7,250
120.0,22,39.98,1500
120.0,23,35.09,1750
120.0,24,35.39,-1500
120.0,27,40.24,0
120.0,29,37.81,-3500
120.0,30,35.22,-6000
120.5,3,38.07,1250
120.5,4,35.27,5500
120.5,5,35.29,-5000
120.5,6,35.76,1000
120.5,9,41.95,2000
120.5,10,36.15,-6000
120.5,14,35.48,3000
120.5,15,42.27,-2750
120.5,18,42.41,250
120.5,21,39.44,250
120.5,22,39.61,1500
120.5,27,38.85,0
120.5,29,35.6,-3500
121.0,1,35.19,-3000
121.0,3,37.43,1250
121.0,7,35.22,3750
121.0,9,42.44,2000
121.0,10,35.02,-750
121.0,15,42.98,-2750
121.0,18,41.56,250
121.0,19,35.08,-2500
121.0,21,39.24,250
121.0,22,37.57,1500
121.0,26,35.6,-1750
121.0,27,40.84,0
121.0,29,37.14,-3500
121.5,3,38.42,1250
121.5,5,35.23,-1500
121.5,6,35.28,1000
121.5,9,38.45,2250
121.5,15,40.95,-2750
121.5,18,43.91,250
121.5,20,35.3,-2000
121.5,21,39.85,250
121.5,22,40.93,1500
121.5,27,37.39,0
121.5,29,36.16,-3500
121.5,30,35.11,-2750
122.0,2,35.68,-3500
122.0,3,36.99,1250
122.0,6,35.97,1000
122.0,9,38.34,2250
122.0,13,35.35,4500
122.0,15,41.36,-2750
122.0,18,43.73,250
122.0,20,35.42,-2500
122.0,21,39.49,250
122.0,22,38.77,1500
122.0,29,36.97,-3500
122.5,3,37.19,1250
122.5,4,35.19,5500
122.5,9,36.05,2250
122.5,10,35.25,-3500
122.5,15,40.9,-2750
122.5,18,42.3,250
122.5,20,35.85,-2750
122.5,21,39.36,250
122.5,22,36.97,1250
122.5,27,36.58,0
122.5,29,37.64,-3500
122.5,32,35.67,2000
123.0,6,36.23,-4000
123.0,9,37.08,2250
123.0,12,35.1,-3750
123.0,15,39.59,-2750
123.0,18,42.73,250
123.0,21,39.82,250
123.0,22,36.51,1250
123.0,27,39.62,0
123.0,29,36.81,-3500
123.5,3,36.32,1250
123.5,7,35.06,0
123.5,8,35.11,2000
123.5,9,40.06,2000
123.5,14,35.09,-1750
123.5,15,41.08,-2750
123.5,18,42.95,250
123.5,21,39.58,250
123.5,22,38.57,1500
123.5,25,35.17,250
123.5,27,40.31,0
123.5,29,36.93,-3500
123.5,31,35.24,-3250
124.0,3,37.79,1250
124.0,4,35.23,0
124.0,6,35.93,1000
124.0,9,41.16,2000
124.0,15,40.65,-2750
124.0,18,42.58,250
124.0,20,35.47,-1750
124.0,21,38.48,250
124.0,22,37.57,1500
124.0,27,36.73,0
124.5,9,37.3,2250
124.5,12,35.1,-5750
124.5,14,35.46,-3750
124.5,15,43.43,-2750
124.5,18,41.06,250
124.5,20,35.41,2250
124.5,21,39.22,250
124.5,22,35.75,1250
124.5,24,35.19,-5500
124.5,27,38.09,0
125.0,5,35.03,-1750
125.0,6,35.75,1000
125.0,9,38.68,2250
125.0,15,40.61,-2750
125.0,18,41.24,250
125.0,21,39.96,250
125.0,22,37.1,1500
125.0,27,38.89,0
125.0,32,36.96,3250
125.5,1,36.59,250
125.5,6,36.23,1000
125.5,8,36.29,0
125.5,9,38.28,2250
125.5,15,40.81,-2750
125.5,16,35.38,-4500
125.5,18,41.52,250
125.5,21,37.67,250
125.5,22,37.49,1250
125.5,27,39.97,0
125.5,29,35.09,2750
125.5,31,35.16,250
126.0,3,36.38,1250
126.0,6,36.0,1000
126.0,9,40.66,2000
126.0,15,42.77,-2750
126.0,18,42.96,250
126.0,21,35.73,250
126.0,22,38.49,1250
126.0,27,41.32,0
126.5,3,37.7,1250
126.5,6,36.51,1000
126.5,9,37.52,2250
126.5,15,40.02,-2750
126.5,16,35.05,3750
126.5,18,42.21,250
126.5,21,39.45,250
126.5,22,35.98,1250
126.5,23,35.34,1000
126.5,27,38.08,0
126.5,28,35.49,1250
126.5,29,36.62,-3500
127.0,2,36.26,-6000
127.0,3,36.65,1250
127.0,4,35.18,-1750
127.0,9,40.18,2000
127.0,11,35.11,2250
127.0,15,43.74,-2750
127.0,18,42.86,250
127.0,19,35.69,-5250
127.0,21,41.05,250
127.0,22,35.57,1250
127.0,27,39.16,0
127.5,4,36.4,2000
127.5,6,36.38,250
127.5,9,36.21,2250
127.5,15,40.19,-2750
127.5,18,42.69,250
127.5,19,35.74,4250
127.5,21,37.61,250
127.5,22,38.12,1500
127.5,23,35.74,4000
127.5,27,37.39,0
127.5,28,35.44,-4750
127.5,29,36.74,-3500
127.5,31,35.16,-3250
127.5,32,35.64,1250
128.0,1,35.61,-5500
128.0,2,35.07,-1250
128.0,3,37.05,1250
128.0,5,35.1,-4500
128.0,7,35.17,-1250
128.0,9,39.42,2250
128.0,15,41.07,-2750
128.0,18,43.39,250
128.0,21,41.03,250
128.0,22,38.28,1500
128.0,27,38.34,0
128.0,29,37.6,-3500
128.0,32,35.26,-3750
128.5,3,37.3,1250
128.5,6,35.24,-3500
128.5,15,41.4,-2750
128.5,18,41.67,250
128.5,21,40.1,250
128.5,22,38.4,1250
128.5,25,35.31,-3000
128.5,26,35.64,-5000
128.5,27,37.37,0
128.5,28,35.25,-3000
128.5,29,35.38,4250
128.5,32,35.0,-3750
129.0,1,35.04,5750
129.0,3,35.85,1250
129.0,6,35.5,1000
129.0,9,36.83,2250
129.0,11,35.0,5250
129.0,14,35.15,5250
129.0,15,43.67,-2750
129.0,18,42.8,250
129.0,19,35.44,-5500
129.0,21,39.64,250
129.0,22,38.56,1500
129.0,27,36.9,0
129.5,3,36.24,1250
129.5,9,39.7,2000
129.5,15,42.09,-2750
129.5,16,35.18,1000
129.5,18,42.12,250
129.5,21,40.24,250
129.5,22,38.97,1500
129.5,27,37.59,0
130.0,7,35.28,0
130.0,9,39.49,2000
130.0,14,35.49,-3000
130.0,15,41.41,-2750
130.0,18,42.08,250
130.0,19,35.25,5000
130.0,21,40.9,250
130.0,22,36.75,1250
130.0,27,40.3,0
130.0,30,35.81,-5000
130.5,1,35.39,-2500
130.5,9,39.34,2250
130.5,15,41.23,-2750
130.5,18,41.63,250
130.5,20,35.28,-3500
130.5,21,39.12,250
130.5,22,39.78,1500
130.5,27,40.16,0
130.5,30,36.22,1500
131.0,3,35.11,1250
131.0,5,35.2,-750
131.0,6,36.79,1000
131.0,9,42.04,2000
131.0,15,40.92,-2750
131.0,18,42.4,250
131.0,19,35.13,-3500
131.0,21,38.11,250
131.0,22,36.14,1250
131.0,26,35.29,-750
131.0,27,37.13,0
131.0,28,35.45,2250
131.0,29,35.06,-3750
131.0,32,35.45,4750
131.5,3,36.24,-1750
131.5,5,35.69,-4250
131.5,6,37.11,1000
131.5,9,37.65,2250
131.5,10,35.53,4000
131.5,14,35.86,3000
131.5,15,43.12,-2750
131.5,18,42.3,250
131.5,21,40.72,250
131.5,22,39.99,1500
131.5,27,38.83,0
132.0,6,37.0,1000
132.0,9,36.1,2250
132.0,15,42.21,-2750
132.0,17,35.72,-1500
132.0,18,40.54,250
132.0,21,38.99,250
132.0,22,36.17,1250
132.0,26,36.17,-3500
132.0,27,38.92,0
132.0,29,35.64,-3500
132.5,3,37.24,1250
132.5,7,35.2,-1750
132.5,9,39.4,2000
132.5,15,41.53,-2750
132.5,18,41.52,250
132.5,21,39.0,250
132.5,22,37.51,1250
132.5,26,35.05,-2750
132.5,27,38.09,0
132.5,29,35.33,1250
133.0,3,37.1,1250
133.0,4,35.26,-5000
133.0,6,35.52,1000
133.0,9,41.5,2000
133.0,15,41.52,-2750
133.0,17,35.02,-1750
133.0,18,42.23,250
133.0,21,40.13,250
133.0,22,38.66,1500
133.0,25,35.27,-3750
133.0,26,36.01,-5000
133.0,27,40.22,0
133.0,29,35.08,-3500
133.0,30,35.21,-2250
133.5,3,37.77,1250
133.5,5,35.36,-1000
133.5,9,39.74,2250
133.5,14,36.76,3000
133.5,15,39.29,-2750
133.5,18,41.16,250
133.5,20,35.57,5250
133.5,21,38.87,250
133.5,22,37.98,1250
133.5,23,35.37,-1500
133.5,27,36.8,0
133.5,30,35.01,-5250
134.0,6,36.39,1000
134.0,9,37.65,1750
134.0,15,40.58,-2750
134.0,18,43.54,250
134.0,20,35.32,-3750
134.0,21,37.65,250
134.0,22,38.68,1500
134.0,27,37.31,0
134.0,29,37.66,-3500
134.0,31,35.5,500
134.5,3,37.22,1250
134.5,6,36.13,1000
134.5,9,38.96,2250
134.5,15,40.67,-2750
134.5,18,42.6,250
134.5,21,39.18,250
134.5,22,39.57,1500
134.5,25,36.4,-2750
134.5,29,35.53,-3500
134.5,32,35.05,-4750
135.0,3,35.98,1250
135.0,6,35.2,1000
135.0,9,39.23,2000
135.0,14,35.64,3000
135.0,15,40.7,-2750
135.0,18,43.25,250
135.0,21,38.46,250
135.0,22,40.02,1500
135.0,27,41.23,0
135.0,29,35.42,-3500
135.0,30,35.53,4750
135.0,31,35.04,4500
135.5,9,39.4,2000
135.5,11,36.0,0
135.5,15,41.36,-2750
135.5,17,35.01,3250
135.5,18,42.97,250
135.5,21,39.4,250
135.5,22,39.48,1500
135.5,26,35.25,250
135.5,27,38.95,0
135.5,29,36.58,-3500
135.5,31,35.09,-3000
136.0,3,35.06,-5250
136.0,9,37.28,2250
136.0,15,40.15,-2750
136.0,18,42.09,250
136.0,21,39.65,250
136.0,22,37.83,1250
136.0,27,37.4,0
136.0,31,35.43,-3000
136.5,3,37.15,1250
136.5,9,40.86,2000
136.5,12,35.0,2750
136.5,14,35.29,3000
136.5,15,40.95,-2750
136.5,18,42.5,250
136.5,21,38.85,250
136.5,22,38.09,1250
136.5,27,40.16,0
136.5,29,36.42,-3500
137.0,6,36.77,1000
137.0,7,35.41,4000
137.0,8,35.44,-4500
137.0,9,41.12,2000
137.0,11,35.16,-4000
137.0,14,37.02,3000
137.0,15,42.4,-2750
137.0,17,35.47,-4500
137.0,18,40.97,250
137.0,21,39.95,250
137.0,22,39.73,1500
137.0,27,39.83,0
137.0,29,38.32,-3500
137.5,1,35.13,3750
137.5,2,35.4,1250
137.5,3,35.84,1250
137.5,5,35.06,-5750
137.5,6,35.06,5250
137.5,7,35.33,5250
137.5,9,40.76,2000
137.5,11,35.3,-4000
137.5,13,35.68,-3250
137.5,15,41.24,-2750
137.5,18,42.3,250
137.5,20,35.06,3500
137.5,21,39.83,250
137.5,22,39.66,1500
137.5,25,35.57,1000
137.5,27,36.51,0
137.5,29,35.76,-3500
137.5,30,35.95,3250
138.0,2,35.44,-6000
138.0,6,36.04,1000
138.0,9,40.44,2000
138.0,13,35.09,1750
138.0,14,35.16,3000
138.0,15,40.13,-2750
138.0,18,41.56,250
138.0,21,37.27,250
138.0,22,40.04,1500
138.0,25,35.1,4250
138.0,27,38.81,0
138.0,28,36.02,-750
138.0,31,35.29,1250
138.0,32,35.27,-5000
138.5,6,38.45,1000
138.5,9,37.52,2250
138.5,15,40.18,-2500
138.5,18,42.33,250
138.5,21,40.36,250
138.5,22,39.04,1500
138.5,29,37.79,-3500
138.5,31,35.28,-5750
139.0,4,35.03,1000
139.0,6,37.86,1000
139.0,9,37.5,2250
139.0,14,35.18,3000
139.0,15,40.76,-2750
139.0,18,43.03,250
139.0,21,38.78,250
139.0,22,38.3,1250
139.0,23,35.17,4500
139.0,24,35.22,-2000
139.0,27,38.45,0
139.0,29,38.26,-3500
139.0,32,35.13,-4000
139.5,2,35.15,-3500
139.5,3,37.31,1250
139.5,6,35.21,1250
139.5,9,38.21,2250
139.5,15,40.4,-2750
139.5,18,42.36,250
139.5,21,37.9,250
139.5,22,38.01,1250
139.5,25,35.15,-5250
139.5,27,37.94,0
139.5,29,36.87,-3500
140.0,3,37.6,1250
140.0,6,36.56,1000
140.0,9,37.9,2250
140.0,15,40.95,-2750
140.0,18,43.94,250
140.0,21,38.39,250
140.0,22,37.54,1500
140.0,27,37.73,0
140.5,4,35.98,3750
140.5,6,35.75,1000
140.5,9,38.23,2250
140.5,11,35.55,-1500
140.5,15,40.8,-2750
140.5,17,35.44,1500
140.5,18,41.73,250
140.5,21,38.64,250
140.5,22,38.85,1250
140.5,24,36.57,250
140.5,25,35.21,-5500
140.5,28,35.08,-5500
141.0,6,37.08,1250
141.0,9,37.71,2250
141.0,13,35.32,-3750
141.0,14,36.07,3000
141.0,15,40.77,-2750
141.0,18,43.21,250
141.0,21,41.0,250
141.0,22,39.52,1250
141.0,27,37.3,0
141.0,31,35.99,-2500
141.5,2,35.64,-1000
141.5,9,40.44,2000
141.5,14,37.63,3000
141.5,15,42.29,-2750
141.5,16,35.6,-6000
141.5,18,43.54,250
141.5,19,35.07,-2500
141.5,21,41.23,250
141.5,22,40.47,1500
141.5,27,38.59,0
141.5,29,35.97,-3500
141.5,31,35.82,-2750
142.0,8,35.23,-4000
142.0,9,38.22,2250
142.0,12,35.11,4500
142.0,14,35.09,1250
142.0,15,41.66,-2750
142.0,18,42.26,250
142.0,21,38.94,250
142.0,22,39.07,1250
142.0,23,35.01,3750
142.0,27,38.84,0
142.0,29,35.1,3250
142.0,32,35.04,-1500
142.5,9,41.37,2000
142.5,11,35.13,4500
142.5,13,35.33,-4500
142.5,14,36.3,3000
142.5,15,40.6,-2750
142.5,18,43.76,250
142.5,20,35.04,5500
142.5,21,39.43,250
142.5,22,40.38,1500
142.5,27,41.22,0
142.5,31,35.06,1750
143.0,1,35.09,-2000
143.0,3,36.75,1250
143.0,5,35.23,4250
143.0,6,35.69,1250
143.0,9,40.9,2000
143.0,15,41.82,-2750
143.0,18,43.75,250
143.0,21,41.04,250
143.0,22,39.8,1500
143.0,23,35.06,3250
143.0,26,35.52,3500
143.0,27,41.05,0
143.0,29,38.07,-3500
143.0,31,35.35,-3750
143.5,4,35.16,-4500
143.5,5,35.04,250
143.5,6,35.65,-2500
143.5,9,38.57,2250
143.5,11,35.0,3500
143.5,14,35.12,3000
143.5,15,41.83,-2750
143.5,18,41.83,250
143.5,21,40.43,250
143.5,22,39.16,1250
143.5,27,36.38,0
143.5,29,37.98,-3500
143.5,32,35.25,-3500
144.0,7,35.52,750
144.0,9,37.82,2250
144.0,15,41.3,-2750
144.0,18,43.14,250
144.0,21,38.68,250
144.0,22,41.41,1250
144.0,27,37.16,0
144.0,29,35.84,-3500
144.5,5,35.72,-250
144.5,6,35.92,1250
144.5,9,38.81,1750
144.5,11,35.4,4250
144.5,15,39.46,-2750
144.5,18,42.08,250
144.5,21,40.71,250
144.5,22,38.25,1250
144.5,24,35.15,1250
144.5,27,36.58,0
144.5,29,35.18,-3500
145.0,9,41.62,2000
145.0,11,35.25,-4000
145.0,14,39.2,3000
145.0,15,41.04,-2750
145.0,16,35.45,1500
145.0,17,35.27,250
145.0,18,42.95,250
145.0,21,40.65,250
145.0,22,41.64,1500
145.0,26,35.49,-1000
145.0,27,38.7,0
145.0,28,35.12,-750
145.5,5,35.01,2000
145.5,6,35.8,-500
145.5,8,35.22,5750
145.5,9,38.27,1750
145.5,15,40.39,-2750
145.5,18,41.6,250
145.5,21,39.79,250
145.5,22,39.22,1500
145.5,27,35.91,250
145.5,29,35.1,-3500
145.5,32,35.06,2500
146.0,6,36.75,1250
146.0,9,38.05,1750
146.0,10,35.1,-2500
146.0,15,40.37,-2750
146.0,17,35.57,2500
146.0,18,41.53,250
146.0,19,35.69,4500
146.0,21,39.79,250
146.0,22,39.24,1500
146.0,23,35.03,-2500
146.0,29,37.3,-3500
146.5,6,36.15,1000
146.5,9,39.95,1750
146.5,13,35.63,1250
146.5,14,35.78,3000
146.5,15,39.35,-2750
146.5,18,42.94,250
146.5,19,35.25,-3000
146.5,20,35.65,-3250
146.5,21,41.58,250
146.5,22,40.98,1500
146.5,23,35.56,3000
146.5,24,35.03,-6000
146.5,27,36.83,0
146.5,29,36.89,-3500
147.0,1,35.45,-4500
147.0,3,35.38,-3000
147.0,5,35.23,3500
147.0,6,37.52,1250
147.0,12,35.19,-250
147.0,14,37.59,3000
147.0,15,37.0,-2750
147.0,18,42.29,250
147.0,21,40.25,250
147.0,22,43.67,1500
147.0,29,39.62,-3500
147.0,30,35.21,-3750
147.0,31,35.02,3500
147.5,6,36.35,1250
147.5,8,35.38,4750
147.5,9,36.67,1750
147.5,15,40.19,-2750
147.5,18,41.5,250
147.5,19,35.58,-6000
147.5,21,39.19,250
147.5,22,39.13,1250
147.5,26,35.45,2000
147.5,27,36.16,0
148.0,3,35.11,5250
148.0,4,35.3,2500
148.0,8,35.57,-5000
148.0,9,37.32,1750
148.0,11,35.38,2750
148.0,14,36.74,3000
148.0,15,40.66,-2750
148.0,18,42.42,250
148.0,19,35.29,2250
148.0,21,37.97,250
148.0,22,36.55,1250
148.0,32,35.07,-2250
148.5,3,36.46,1500
148.5,6,37.86,1250
148.5,9,40.04,2000
148.5,10,35.14,5750
148.5,13,35.61,-1000
148.5,15,41.13,-2750
148.5,18,41.95,250
148.5,21,40.18,250
148.5,22,42.62,1500
148.5,30,35.15,-4750
149.0,2,36.05,4500
149.0,6,35.96,1250
149.0,9,36.73,2250
149.0,14,36.42,3000
149.0,15,39.56,-2500
149.0,18,42.21,250
149.0,21,40.13,250
149.0,22,38.99,1500
149.0,29,35.0,2250
149.0,31,35.32,-3750
149.5,3,36.82,1500
149.5,6,37.45,1250
149.5,10,35.27,4500
149.5,14,36.35,3000
149.5,15,40.04,-2500
149.5,18,41.5,250
149.5,21,39.08,250
149.5,22,41.25,1500
149.5,23,35.05,4000
149.5,26,35.24,4250
149.5,27,39.88,0
149.5,32,35.5,2000
150.0,8,35.02,1500
150.0,9,39.27,2000
150.0,11,35.1,5750
150.0,14,37.38,3000
150.0,15,40.17,-2750
150.0,18,41.65,250
150.0,21,41.16,250
150.0,22,42.09,1500
150.0,23,35.04,3250
150.0,24,35.47,-1500
150.0,27,38.35,0
150.5,6,38.15,1250
150.5,11,35.33,750
150.5,14,35.29,-4750
150.5,15,35.22,-2750
150.5,18,42.34,250
150.5,20,35.35,5250
150.5,21,41.02,250
150.5,22,43.25,1500
150.5,29,36.14,-3500
150.5,31,35.3,-3750
151.0,6,36.18,1250
151.0,10,35.1,-3500
151.0,14,37.16,3000
151.0,15,35.52,-2750
151.0,18,42.35,250
151.0,19,35.12,-4750
151.0,21,38.85,250
151.0,22,43.14,1500
151.0,24,35.85,-2250
151.5,3,38.73,1500
151.5,6,37.99,1250
151.5,7,35.61,-4750
151.5,9,35.71,1750
151.5,13,35.18,-4000
151.5,14,35.16,-3500
151.5,15,39.49,-2750
151.5,17,35.16,4000
151.5,18,41.7,250
151.5,21,39.99,250
151.5,22,39.56,1500
151.5,23,35.14,1000
151.5,29,35.69,-3500
151.5,30,35.53,-5000
152.0,3,35.5,-2250
152.0,13,35.32,-500
152.0,14,37.2,3000
152.0,15,38.49,-2750
152.0,16,35.22,4000
152.0,18,41.03,250
152.0,19,36.42,1000
152.0,21,41.17,250
152.0,22,38.96,1250
152.0,29,35.66,-3500
152.5,3,35.94,1500
152.5,6,37.45,1250
152.5,9,37.76,2000
152.5,14,37.1,3000
152.5,15,41.19,-2750
152.5,16,35.42,3500
152.5,18,42.68,250
152.5,20,35.39,-2500
152.5,21,40.42,250
152.5,22,41.42,1500
152.5,25,35.3,-1500
152.5,26,35.01,-1500
152.5,31,35.08,250
152.5,32,35.66,-4500
153.0,2,35.09,-2250
153.0,3,36.4,1500
153.0,6,37.48,1250
153.0,9,35.17,1750
153.0,14,36.96,3000
153.0,15,40.75,-2750
153.0,18,39.63,250
153.0,21,41.09,250
153.0,22,38.14,1500
153.0,27,36.82,0
153.0,28,35.16,2250
153.0,29,36.39,-3500
153.5,2,35.03,0
153.5,3,35.14,3000
153.5,6,36.2,1250
153.5,9,40.77,2000
153.5,12,35.0,-1500
153.5,15,39.47,-2500
153.5,18,41.9,250
153.5,21,37.09,250
153.5,22,42.49,1500
153.5,29,35.42,-6000
153.5,31,35.28,250
153.5,32,35.21,4000
154.0,1,35.34,4250
154.0,2,35.81,2000
154.0,5,35.0,1000
154.0,6,37.46,1250
154.0,9,35.66,2000
154.0,14,36.52,3000
154.0,15,36.28,-2750
154.0,18,42.27,250
154.0,21,41.6,250
154.0,22,39.95,1500
154.0,23,35.23,-2250
154.0,27,37.43,0
154.0,29,35.77,-3500
154.0,30,35.86,3250
154.0,31,35.03,3000
