Time,PRN,CN0_dBHz,Doppler
42.5,19,40.2,2500
42.5,20,35.24,-3000
42.5,21,35.07,-5250
42.5,23,44.26,-500
42.5,30,36.6,-3250
43.0,3,43.86,750
43.0,4,35.14,-4500
43.0,5,35.11,2750
43.0,6,41.3,-500
43.0,7,39.76,1750
43.0,13,42.35,1750
43.0,16,42.35,-2750
43.0,19,39.88,2500
43.0,23,43.76,-500
43.0,26,35.28,2500
43.0,27,35.03,3000
43.0,28,35.35,-5250
43.5,3,43.54,750
43.5,6,42.0,-500
43.5,7,37.28,1750
43.5,13,43.71,1750
43.5,14,35.07,4000
43.5,16,42.11,-2750
43.5,19,39.92,2500
43.5,20,35.47,-3000
43.5,23,44.22,-500
43.5,30,35.52,-3250
44.0,3,43.45,750
44.0,6,41.83,-500
44.0,7,39.7,1750
44.0,13,42.77,1750
44.0,16,43.0,-2750
44.0,19,39.2,2500
44.0,23,43.38,-500
44.0,25,35.9,4250
44.0,26,35.06,-4500
44.5,3,42.64,750
44.5,4,35.0,0
44.5,6,41.28,-500
44.5,7,36.12,1750
44.5,13,43.13,1750
44.5,16,42.7,-2750
44.5,17,35.27,-3750
44.5,19,38.11,2500
44.5,20,36.17,-3000
44.5,23,44.36,-500
44.5,26,35.31,-1750
44.5,29,35.09,1500
44.5,30,37.6,-3250
45.0,3,41.23,1000
45.0,6,42.08,-500
45.0,7,40.29,1750
45.0,10,36.75,750
45.0,13,40.7,1750
45.0,16,41.4,-2750
45.0,19,39.32,2500
45.0,20,37.53,-3000
45.0,23,43.99,-500
45.5,3,43.92,750
45.5,6,42.21,-500
45.5,7,40.08,1750
45.5,8,35.7,2250
45.5,13,42.55,1750
45.5,16,42.85,-2750
45.5,19,39.33,2500
45.5,20,36.49,-3000
45.5,23,44.34,-500
45.5,25,35.19,-500
45.5,30,35.37,-3250
46.0,3,39.03,1000
46.0,5,35.7,-3750
46.0,6,41.13,-500
46.0,7,39.54,1750
46.0,10,35.03,750
46.0,13,41.76,1750
46.0,14,35.5,1500
46.0,16,42.6,-2750
46.0,19,36.95,2500
46.0,20,37.48,-3000
46.0,22,35.03,3750
46.0,23,44.06,-500
46.0,27,35.1,-3250
46.5,3,43.56,750
46.5,6,40.11,-500
46.5,7,39.35,1750
46.5,10,35.23,-5750
46.5,13,43.04,1750
46.5,16,43.37,-2750
46.5,17,35.35,4500
46.5,19,39.99,2500
46.5,20,35.71,-3000
46.5,23,44.1,-500
46.5,25,35.41,250
46.5,27,35.71,3750
46.5,28,35.5,-1750
47.0,3,42.9,750
47.0,6,41.46,-500
47.0,7,37.59,1750
47.0,13,43.11,1750
47.0,16,43.0,-2750
47.0,19,39.6,2500
47.0,23,43.97,-500
47.0,24,35.45,1750
47.0,30,35.63,500
47.5,3,43.79,750
47.5,6,40.49,-500
47.5,7,39.02,1750
47.5,13,43.61,1750
47.5,16,43.0,-2750
47.5,18,35.0,3000
47.5,19,40.08,2500
47.5,20,36.17,-3000
47.5,21,35.07,-2000
47.5,22,35.58,4250
47.5,23,44.29,-500
47.5,24,35.1,-2500
47.5,25,35.03,-2250
47.5,30,37.31,-3250
48.0,2,36.26,4000
48.0,3,42.82,750
48.0,6,41.25,-500
48.0,7,39.56,1750
48.0,8,35.02,2000
48.0,13,42.86,1750
48.0,14,35.23,-1000
48.0,16,42.41,-2750
48.0,19,38.11,2500
48.0,23,44.08,-500
48.0,24,35.2,-1000
48.0,25,35.33,5250
48.0,28,36.43,-1750
48.5,3,40.57,500
48.5,6,40.55,-500
48.5,7,39.15,1750
48.5,13,42.3,1750
48.5,16,43.15,-2750
48.5,19,37.18,2500
48.5,20,36.49,-3000
48.5,23,44.33,-500
48.5,30,35.94,-3250
48.5,31,35.2,-1250
48.5,32,35.31,-3000
49.0,3,43.25,750
49.0,6,41.36,-500
49.0,7,39.06,1750
49.0,12,35.08,-2750
49.0,13,43.18,1750
49.0,16,42.14,-2750
49.0,19,37.22,2500
49.0,23,44.27,-500
49.0,31,35.07,-3250
49.0,32,35.7,-3000
49.5,3,39.95,500
49.5,6,42.81,-500
49.5,7,38.33,1750
49.5,13,40.74,1750
49.5,16,43.33,-2750
49.5,17,35.2,3000
49.5,19,38.39,2500
49.5,20,35.32,-3000
49.5,21,36.05,-4750
49.5,23,44.14,-500
49.5,24,35.06,-750
50.0,3,42.41,750
50.0,4,35.27,-2750
50.0,6,41.39,-500
50.0,7,38.9,1750
50.0,10,35.5,500
50.0,13,42.19,1750
50.0,16,43.41,-2750
50.0,19,38.42,2500
50.0,23,44.82,-500
50.0,24,35.16,1000
50.0,29,35.83,-250
50.5,3,43.3,750
50.5,6,41.41,-500
50.5,7,37.69,2000
50.5,8,35.21,1750
50.5,10,35.59,750
50.5,13,43.45,1750
50.5,14,35.07,2500
50.5,15,35.52,5750
50.5,16,42.71,-2750
50.5,18,36.56,-4750
50.5,19,38.11,2500
50.5,20,35.59,-3000
50.5,22,35.62,750
50.5,23,43.87,-500
50.5,25,35.27,3500
50.5,26,35.06,-250
50.5,28,35.63,-1250
50.5,30,35.77,-3250
51.0,3,38.98,500
51.0,5,35.09,2000
51.0,6,42.41,-500
51.0,7,39.59,1750
51.0,12,35.46,1500
51.0,13,41.95,1750
51.0,16,41.67,-2750
51.0,19,39.4,2750
51.0,23,44.82,-500
51.0,27,35.95,-1250
51.5,3,44.0,750
51.5,6,40.45,-500
51.5,7,37.33,1750
51.5,10,35.15,1000
51.5,13,43.91,1750
51.5,14,36.0,0
51.5,15,35.36,3500
51.5,16,43.44,-2750
51.5,19,40.03,2500
51.5,23,44.61,-500
51.5,26,35.37,0
51.5,30,35.21,-3250
52.0,3,39.25,1000
52.0,6,41.68,-500
52.0,7,39.23,1750
52.0,8,35.12,-1500
52.0,11,35.36,-1250
52.0,13,42.34,1750
52.0,16,41.21,-2750
52.0,19,37.78,2500
52.0,23,43.46,-500
52.0,26,35.62,2500
52.0,29,35.64,-1750
52.0,31,35.01,5250
52.0,32,35.23,-6000
52.5,3,42.65,750
52.5,5,35.77,250
52.5,6,41.71,-500
52.5,7,39.14,2000
52.5,8,36.05,750
52.5,10,35.27,-5500
52.5,13,44.4,1750
52.5,16,43.02,-2750
52.5,19,38.42,2500
52.5,20,36.01,-3000
52.5,21,35.44,-2250
52.5,22,35.04,2250
52.5,23,44.72,-500
52.5,26,35.07,0
52.5,28,35.06,-1250
52.5,29,35.04,-3000
52.5,31,35.03,-2000
53.0,3,39.62,500
53.0,6,41.14,-500
53.0,7,39.11,1750
53.0,10,35.13,2000
53.0,11,35.55,3750
53.0,13,42.49,1750
53.0,16,42.82,-2750
53.0,19,40.24,2500
53.0,22,35.05,3000
53.0,23,44.43,-500
53.0,25,35.55,2000
53.0,26,35.2,-3750
53.0,30,35.35,3750
53.0,31,35.77,3500
53.5,3,43.7,750
53.5,6,41.26,-500
53.5,7,37.98,1750
53.5,13,42.84,1750
53.5,15,35.18,1000
53.5,16,43.38,-2750
53.5,19,41.28,2500
53.5,20,36.46,-3000
53.5,21,35.51,-2000
53.5,22,35.2,5250
53.5,23,44.73,-500
53.5,30,35.13,-3250
53.5,31,35.24,1500
53.5,32,35.29,-3000
54.0,1,35.25,-250
54.0,2,35.13,2000
54.0,3,43.89,750
54.0,6,40.22,-500
54.0,7,39.3,1750
54.0,11,35.96,2000
54.0,12,35.08,4500
54.0,13,43.3,1750
54.0,16,43.0,-2750
54.0,19,38.88,2500
54.0,23,44.32,-500
54.0,28,35.55,1750
54.0,29,35.09,3750
54.5,3,42.86,750
54.5,6,41.71,-500
54.5,7,38.41,1750
54.5,13,43.89,1750
54.5,15,35.75,5000
54.5,16,41.91,-2750
54.5,19,38.21,2500
54.5,20,37.15,-3000
54.5,23,43.08,-500
54.5,25,35.84,-3750
54.5,29,35.02,-2250
54.5,32,36.07,-3000
55.0,3,39.44,500
55.0,4,35.03,500
55.0,6,40.29,-500
55.0,7,39.82,1750
55.0,13,41.68,1750
55.0,16,42.69,-2750
55.0,19,40.19,2500
55.0,20,36.07,-5500
55.0,23,43.92,-500
55.0,24,35.22,3250
55.0,27,35.21,-250
55.5,3,44.23,750
55.5,6,41.93,-500
55.5,7,37.87,1750
55.5,13,43.11,1750
55.5,16,43.62,-2750
55.5,19,40.79,2500
55.5,21,35.12,-4250
55.5,22,35.67,500
55.5,23,43.76,-500
55.5,32,35.24,750
56.0,3,43.96,750
56.0,6,41.14,-500
56.0,7,39.05,1750
56.0,8,35.34,4250
56.0,10,35.74,500
56.0,11,35.13,2000
56.0,12,35.35,-3000
56.0,13,42.76,1750
56.0,16,42.76,-2750
56.0,18,35.27,1250
56.0,19,38.5,2500
56.0,20,35.76,-3000
56.0,23,44.02,-500
56.0,30,35.41,-3250
56.0,31,35.24,750
56.5,2,35.31,-5500
56.5,3,43.26,750
56.5,6,40.91,-500
56.5,7,38.81,1750
56.5,11,35.46,2000
56.5,13,40.92,1750
56.5,14,35.08,500
56.5,16,41.68,-2750
56.5,19,39.44,2500
56.5,23,44.45,-500
56.5,24,35.01,-4250
56.5,29,35.72,5500
56.5,31,35.06,-500
56.5,32,35.02,-4000
57.0,3,40.33,500
57.0,6,40.96,-500
57.0,7,38.9,1750
57.0,13,41.14,1750
57.0,16,41.85,-2750
57.0,17,35.26,5000
57.0,19,39.7,2500
57.0,22,35.61,-2750
57.0,23,44.04,-500
57.5,3,43.43,750
57.5,4,35.5,1000
57.5,6,41.75,-500
57.5,7,39.98,1750
57.5,12,35.31,-2250
57.5,13,43.51,1750
57.5,16,41.32,-2750
57.5,18,35.2,1750
57.5,19,40.32,2500
57.5,20,35.57,-3000
57.5,23,44.67,-500
57.5,29,35.65,-5500
58.0,3,37.96,500
58.0,4,35.04,-2250
58.0,6,40.93,-500
58.0,7,38.79,1750
58.0,8,35.31,4750
58.0,13,41.5,1750
58.0,14,35.02,1750
58.0,15,35.42,-5750
58.0,16,42.48,-2750
58.0,17,35.54,-2000
58.0,19,40.42,2500
58.0,20,36.46,-3000
58.0,23,44.65,-500
58.0,25,35.35,5250
58.0,30,35.12,-3250
58.5,1,35.18,5000
58.5,3,42.09,750
58.5,4,35.31,3250
58.5,6,41.43,-500
58.5,7,38.02,1750
58.5,11,35.25,1500
58.5,13,42.71,1750
58.5,16,42.65,-2750
58.5,17,35.24,-750
58.5,19,38.69,2500
58.5,20,36.78,-3000
58.5,23,44.41,-500
58.5,27,35.06,-5750
58.5,28,35.09,-5500
58.5,32,35.01,3250
59.0,3,40.55,500
59.0,6,40.79,-500
59.0,7,41.08,1750
59.0,9,35.88,1250
59.0,10,35.23,0
59.0,11,35.21,2000
59.0,12,35.3,500
59.0,13,44.3,1750
59.0,16,43.09,-2750
59.0,19,40.47,2500
59.0,20,36.24,-3000
59.0,23,43.66,-500
59.0,25,35.47,-4750
59.0,30,35.9,5250
59.5,2,35.24,-750
59.5,3,40.97,1000
59.5,6,40.34,-500
59.5,7,39.76,1750
59.5,9,35.39,-750
59.5,11,36.11,2000
59.5,13,41.05,1750
59.5,16,41.82,-2750
59.5,17,35.08,5500
59.5,19,37.27,2500
59.5,20,36.27,-3000
59.5,23,44.64,-500
59.5,31,35.15,-2000
59.5,32,35.34,4750
60.0,3,39.52,1000
60.0,6,41.43,-500
60.0,7,39.85,1750
60.0,8,35.97,-2750
60.0,13,41.4,1750
60.0,16,41.98,-2750
60.0,19,39.59,2500
60.0,20,35.49,-3000
60.0,23,44.23,-500
60.5,2,36.05,-2750
60.5,3,42.86,750
60.5,6,40.86,-500
60.5,7,37.88,1750
60.5,9,35.25,-1750
60.5,13,40.49,1750
60.5,16,41.03,-2750
60.5,17,35.31,-4500
60.5,19,38.21,2500
60.5,20,37.05,-3000
60.5,21,35.31,2000
60.5,23,43.5,-500
61.0,2,35.99,1500
61.0,3,40.46,1000
61.0,6,40.94,-500
61.0,7,39.97,1750
61.0,10,35.52,500
61.0,11,35.14,2000
61.0,13,43.48,1750
61.0,14,35.63,1000
61.0,16,41.88,-2750
61.0,17,35.52,5500
61.0,19,40.11,2500
61.0,23,44.24,-500
61.0,25,35.1,5500
61.5,2,35.31,-4750
61.5,3,44.27,750
61.5,6,42.38,-500
61.5,7,41.37,1750
61.5,13,43.09,1750
61.5,15,36.41,1250
61.5,16,41.98,-2750
61.5,18,35.64,3750
61.5,19,37.97,2500
61.5,23,44.07,-500
61.5,24,35.08,-1750
61.5,30,35.34,4750
61.5,31,35.29,0
62.0,2,35.21,-3500
62.0,3,39.7,1000
62.0,6,41.85,-500
62.0,7,40.44,1750
62.0,13,43.14,1750
62.0,16,41.5,-2750
62.0,18,35.99,0
62.0,19,41.04,2500
62.0,20,36.98,-3000
62.0,23,44.62,-500
62.0,30,35.05,3000
62.0,32,35.47,750
62.5,3,43.52,750
62.5,4,35.44,-4250
62.5,6,40.99,-500
62.5,7,42.03,1750
62.5,10,35.69,500
62.5,13,41.29,1750
62.5,16,41.93,-2750
62.5,19,39.74,2500
62.5,20,37.55,-3000
62.5,21,35.27,2250
62.5,23,44.08,-500
62.5,27,35.09,-5000
62.5,28,35.82,-6000
62.5,30,35.32,-3250
63.0,3,36.78,500
63.0,4,35.38,-3750
63.0,6,42.19,-500
63.0,7,40.4,1750
63.0,9,35.12,-3750
63.0,11,35.89,2000
63.0,13,41.32,1750
63.0,16,41.07,-2750
63.0,19,40.33,2500
63.0,20,35.97,-3000
63.0,21,35.22,-2000
63.0,22,35.55,1500
63.0,23,44.6,-500
63.0,29,35.26,-4500
63.5,1,36.33,3250
63.5,3,43.71,750
63.5,6,40.41,-500
63.5,7,39.57,1750
63.5,13,43.38,1750
63.5,16,41.84,-2750
63.5,19,39.19,2500
63.5,23,44.05,-500
63.5,30,35.12,5000
63.5,31,35.11,-5250
63.5,32,35.02,-6000
64.0,3,43.79,750
64.0,4,35.39,-4500
64.0,6,39.48,-500
64.0,7,38.36,1750
64.0,8,36.01,-4250
64.0,13,43.04,1750
64.0,16,41.23,-2750
64.0,19,39.9,2500
64.0,21,35.1,-4250
64.0,23,45.13,-500
64.0,25,35.63,4500
64.0,26,35.09,1000
64.0,30,35.77,4250
64.5,3,39.47,500
64.5,5,35.34,1500
64.5,6,41.2,-500
64.5,7,39.96,1750
64.5,13,43.23,1750
64.5,16,42.23,-2750
64.5,17,35.17,2750
64.5,19,39.8,2500
64.5,20,36.58,-3000
64.5,23,43.88,-500
64.5,25,35.4,4000
64.5,30,35.58,-3250
65.0,3,38.57,1000
65.0,6,38.86,-500
65.0,7,39.55,1750
65.0,8,35.09,-4750
65.0,13,41.03,1750
65.0,14,35.24,-5250
65.0,16,43.03,-2750
65.0,17,35.53,2000
65.0,19,38.7,2500
65.0,20,36.53,-3000
65.0,23,43.82,-500
65.0,25,35.6,3000
65.0,27,35.12,-3750
65.0,32,35.62,-3000
65.5,2,35.68,-5000
65.5,3,44.06,750
65.5,6,40.47,-500
65.5,7,36.74,1750
65.5,13,40.88,1750
65.5,14,35.42,-3250
65.5,16,42.85,-2750
65.5,19,37.68,2500
65.5,23,44.17,-500
65.5,24,35.05,5000
66.0,3,43.49,750
66.0,6,41.18,-500
66.0,7,38.53,1750
66.0,9,35.18,-2500
66.0,10,36.11,750
66.0,12,35.23,4000
66.0,13,43.93,1750
66.0,16,43.41,-2750
66.0,18,35.54,3500
66.0,19,38.26,2500
66.0,20,38.04,-3000
66.0,23,43.73,-500
66.0,26,35.39,3000
66.5,1,35.04,750
66.5,3,43.49,750
66.5,6,40.77,-500
66.5,7,39.12,1750
66.5,10,35.46,3000
66.5,13,40.7,1750
66.5,14,35.12,3750
66.5,16,42.19,-2750
66.5,19,41.25,2500
66.5,20,35.27,-3000
66.5,21,35.14,-3250
66.5,22,35.01,2750
66.5,23,44.0,-500
66.5,24,35.4,1000
66.5,32,35.4,-1500
67.0,2,35.28,-250
67.0,3,39.28,500
67.0,4,35.1,750
67.0,6,41.15,-500
67.0,7,37.98,1750
67.0,9,36.37,-2250
67.0,10,35.49,5500
67.0,13,43.18,1750
67.0,15,35.13,-1500
67.0,16,40.59,-2750
67.0,19,40.21,2500
67.0,20,35.41,-3000
67.0,23,43.95,-500
67.0,26,35.09,1750
67.0,30,37.12,-3250
67.5,3,40.7,500
67.5,6,41.68,-500
67.5,7,40.34,1750
67.5,10,35.92,500
67.5,13,42.55,1750
67.5,16,40.55,-2750
67.5,17,35.13,-4000
67.5,19,39.52,2500
67.5,20,37.21,-3000
67.5,21,35.1,3500
67.5,23,43.97,-500
67.5,27,35.8,-500
67.5,30,35.67,-3250
68.0,3,43.39,750
68.0,6,40.75,-500
68.0,7,38.48,1750
68.0,11,35.34,2000
68.0,13,41.86,1750
68.0,16,41.92,-2750
68.0,19,38.65,2500
68.0,20,35.72,-3000
68.0,21,35.26,-4250
68.0,23,44.11,-500
68.5,3,39.38,500
68.5,6,40.63,-500
68.5,7,39.62,1750
68.5,10,35.3,5750
68.5,13,42.11,1750
68.5,14,35.1,5500
68.5,15,35.23,-4750
68.5,16,41.0,-2750
68.5,19,38.92,2500
68.5,20,37.18,-3000
68.5,23,45.06,-500
68.5,27,35.1,-3500
68.5,28,35.05,3750
68.5,30,37.92,-3250
69.0,1,35.96,4500
69.0,3,39.9,500
69.0,4,35.44,2500
69.0,6,39.9,-500
69.0,7,38.1,2000
69.0,8,35.38,2250
69.0,13,41.89,1750
69.0,14,35.03,2000
69.0,15,35.57,-1750
69.0,16,41.44,-2750
69.0,19,40.38,2750
69.0,20,37.08,-3000
69.0,23,44.01,-500
69.0,30,35.02,-2500
69.5,3,43.08,750
69.5,6,41.49,-500
69.5,7,39.97,1750
69.5,10,35.14,-500
69.5,13,43.56,1750
69.5,16,40.79,-2750
69.5,19,39.54,2500
69.5,20,37.87,-3000
69.5,23,43.49,-500
69.5,30,35.24,-3250
70.0,1,35.06,-750
70.0,3,43.88,750
70.0,6,39.99,-500
70.0,7,37.65,1750
70.0,8,35.11,-5500
70.0,11,36.4,-2750
70.0,13,42.07,1750
70.0,16,42.06,-2750
70.0,19,39.89,2500
70.0,21,35.06,-4500
70.0,23,44.77,-500
70.0,30,36.53,-3250
70.5,3,44.21,750
70.5,5,35.01,-1500
70.5,6,42.15,-500
70.5,7,39.64,1750
70.5,12,35.34,-3750
70.5,13,42.82,1750
70.5,15,36.2,3750
70.5,16,40.89,-2750
70.5,19,37.56,2500
70.5,20,36.52,-3000
70.5,22,35.2,750
70.5,23,44.51,-500
70.5,27,35.39,-250
71.0,3,43.88,750
71.0,6,41.03,-500
71.0,7,40.66,1750
71.0,11,35.28,-1500
71.0,13,43.72,1750
71.0,15,35.48,1000
71.0,16,41.82,-2750
71.0,19,40.34,2500
71.0,20,37.02,-3000
71.0,23,44.99,-500
71.0,25,35.6,1750
71.0,28,35.31,4750
71.0,30,35.61,-3250
71.5,1,35.67,1750
71.5,3,43.56,750
71.5,6,41.3,-500
71.5,7,36.77,1750
71.5,10,35.64,500
71.5,11,36.02,-4250
71.5,13,42.78,1750
71.5,16,41.26,-2750
71.5,19,40.3,2500
71.5,20,36.11,-3000
71.5,21,36.06,-5250
71.5,23,44.36,-500
71.5,29,35.09,5750
72.0,3,39.12,500
72.0,5,35.45,5000
72.0,6,41.7,-500
72.0,7,39.56,1750
72.0,8,35.31,-750
72.0,13,41.32,1750
72.0,16,42.27,-2750
72.0,19,37.85,2500
72.0,20,35.81,-3000
72.0,22,35.32,0
72.0,23,43.67,-500
72.0,30,35.12,5000
72.5,3,43.86,750
72.5,6,39.9,-500
72.5,7,40.15,1750
72.5,8,35.16,3500
72.5,12,35.45,2250
72.5,13,43.04,1750
72.5,16,41.48,-2750
72.5,18,36.87,-750
72.5,19,39.15,2500
72.5,20,36.52,-3000
72.5,23,44.49,-500
72.5,24,35.32,3750
72.5,30,35.93,-3250
72.5,32,35.18,1250
73.0,3,39.56,500
73.0,4,35.27,5000
73.0,6,41.51,-500
73.0,7,39.35,1750
73.0,13,41.68,1750
73.0,14,35.0,-250
73.0,16,42.44,-2750
73.0,19,40.21,2500
73.0,20,35.23,-3000
73.0,23,43.58,-500
73.0,27,35.43,-6000
73.0,30,36.14,-3250
73.0,31,35.42,1750
73.5,3,39.54,500
73.5,4,35.15,-2250
73.5,6,39.89,-500
73.5,7,40.48,1750
73.5,13,41.77,1750
73.5,15,35.36,1750
73.5,16,41.57,-2750
73.5,19,38.44,2500
73.5,20,36.01,-3000
73.5,21,35.71,750
73.5,23,45.03,-500
73.5,30,38.26,-3250
74.0,3,44.19,750
74.0,6,39.69,-500
74.0,7,39.73,1750
74.0,9,35.42,750
74.0,13,44.46,1750
74.0,16,41.48,-2750
74.0,17,35.1,-5500
74.0,19,40.5,2500
74.0,20,36.98,-3000
74.0,22,35.24,2500
74.0,23,44.97,-500
74.0,26,35.14,500
74.0,30,35.49,-3250
74.5,3,39.64,500
74.5,5,35.45,4000
74.5,6,41.78,-500
74.5,7,40.47,1750
74.5,9,35.36,-1000
74.5,13,43.14,1750
74.5,16,42.51,-2750
74.5,19,38.33,2500
74.5,20,36.9,-3000
74.5,23,44.28,-500
74.5,26,35.06,0
74.5,30,35.39,-3250
75.0,3,39.32,1000
75.0,6,40.05,-500
75.0,7,38.36,1750
75.0,9,35.24,-4750
75.0,11,35.23,500
75.0,13,42.3,1750
75.0,16,42.65,-2750
75.0,19,39.93,2500
75.0,23,44.14,-500
75.0,24,35.27,-4250
75.0,30,37.31,-3250
75.5,3,43.97,750
75.5,6,41.23,-500
75.5,7,40.14,1750
75.5,13,43.49,1750
75.5,14,35.07,3750
75.5,16,42.11,-2750
75.5,17,35.45,-4000
75.5,18,35.27,-3250
75.5,19,39.04,2500
75.5,20,38.75,-3000
75.5,23,44.51,-500
75.5,28,35.55,250
75.5,29,35.2,5750
76.0,3,39.68,500
76.0,6,42.14,-500
76.0,7,37.26,2000
76.0,8,35.34,-3250
76.0,13,41.99,1750
76.0,16,41.96,-2750
76.0,18,35.1,1750
76.0,19,38.53,2500
76.0,20,37.78,-3000
76.0,23,45.34,-500
76.0,24,35.27,-5250
76.0,28,35.19,4750
76.5,3,43.45,750
76.5,4,35.65,-1750
76.5,6,41.41,-500
76.5,7,38.31,1750
76.5,13,43.5,1750
76.5,14,35.19,-4500
76.5,16,42.15,-2750
76.5,19,39.59,2500
76.5,20,36.12,-3000
76.5,23,44.37,-500
76.5,25,35.22,-5500
76.5,29,35.0,500
76.5,30,36.04,-3250
76.5,32,35.52,0
77.0,2,35.27,-1250
77.0,3,43.58,750
77.0,6,40.83,-500
77.0,7,39.65,1750
77.0,12,35.01,3000
77.0,13,44.02,1750
77.0,16,42.27,-2750
77.0,17,35.73,-250
77.0,19,39.97,2500
77.0,23,44.81,-500
77.0,25,35.01,-3000
77.0,26,35.44,-2500
77.0,30,35.31,-3250
77.5,1,35.46,-2250
77.5,3,44.07,750
77.5,4,35.02,-4500
77.5,5,35.34,4250
77.5,6,40.0,-500
77.5,7,38.39,1750
77.5,8,35.42,3250
77.5,10,35.81,500
77.5,13,42.5,1750
77.5,16,41.0,-2750
77.5,18,35.21,-1750
77.5,19,40.01,2500
77.5,23,44.99,-500
77.5,28,35.1,-4000
77.5,32,35.32,1250
78.0,1,35.11,5500
78.0,3,40.75,500
78.0,5,35.29,-3250
78.0,6,39.89,-500
78.0,7,39.75,1750
78.0,8,35.6,1000
78.0,13,43.04,1750
78.0,16,42.48,-2750
78.0,18,35.22,-4500
78.0,19,38.79,2500
78.0,20,37.88,-3000
78.0,21,35.14,-1000
78.0,22,35.82,0
78.0,23,44.82,-500
78.0,24,35.47,0
78.0,30,36.51,-5250
78.5,3,43.48,750
78.5,6,40.23,-500
78.5,7,37.47,1750
78.5,8,35.28,1750
78.5,13,42.8,1750
78.5,16,41.64,-2750
78.5,19,40.7,2500
78.5,20,38.6,-3000
78.5,23,44.25,-500
78.5,26,35.28,-4250
79.0,2,35.35,-3000
79.0,3,41.07,500
79.0,4,35.01,5750
79.0,6,40.58,-500
79.0,7,39.57,1750
79.0,8,35.27,-500
79.0,10,35.01,500
79.0,13,42.1,1750
79.0,16,43.32,-2750
79.0,18,35.21,2500
79.0,19,38.57,2500
79.0,22,35.31,1000
79.0,23,44.5,-500
79.0,30,35.05,-3250
79.0,32,35.77,-3000
79.5,3,43.45,750
79.5,5,35.15,-1750
79.5,6,40.02,-500
79.5,7,40.7,1750
79.5,13,43.19,1750
79.5,16,41.94,-2750
79.5,19,40.43,2500
79.5,23,44.78,-500
79.5,31,35.22,4250
